,country,egal,util,rel,nonrel,a_div_rel,a_div_nonrel
0,0.0,0.6068682650031593,0.39313173499684073,0.4319242552832593,0.5680757447167407,0.344677035780247,-0.22041962311823016
1,1.0,1.0,0.0,0.1597609172542344,0.8402390827457655,0.2682522767081459,0.13603171467620906
2,2.0,0.42202518307952486,0.5779748169204751,0.16907396337469116,0.8309260366253088,-0.0999436250577604,-0.22527320591538674
3,3.0,1.0,0.0,0.04414005139901378,0.9558599486009862,-0.19357794492441158,-0.08122220748138458
4,4.0,1.0,0.0,0.6636948126779241,0.3363051873220759,-1.0,-0.01088028706739605
5,5.0,0.6314510428378395,0.3685489571621605,0.14053774252087187,0.8594622574791282,-0.3810902403271624,-0.5403598950136267
6,6.0,0.41409179350404896,0.5859082064959511,0.9506741708857596,0.04932582911424044,-1.0,0.34757109735149777
7,7.0,0.6162765940608205,0.38372340593917953,0.916866638294108,0.08313336170589203,0.5344223993901784,0.1515494792754891
8,8.0,0.701372658741159,0.29862734125884105,0.4024689443177008,0.5975310556822993,-0.055359338947708885,-0.10639061266764781
9,9.0,1.0,0.0,0.42936280405145727,0.5706371959485428,0.3015786649310434,-0.1446942839873767
10,10.0,0.8990184637496745,0.10098153625032547,0.6529038273165924,0.34709617268340764,0.218815961633601,-0.007878697760072965
11,11.0,1.0,0.0,0.3170959935182297,0.6829040064817703,0.584903935788444,-0.08113270077700886
12,12.0,0.8944406216171141,0.10555937838288587,0.5479695057568154,0.45203049424318464,-0.16667610325465484,0.14450707714322444
13,13.0,0.814779629593233,0.18522037040676698,0.7801304234683648,0.2198695765316352,0.004105742525809766,-0.22543415957925747
14,14.0,0.9246095937316914,0.07539040626830862,0.654247038078451,0.34575296192154903,-0.407797699535679,-0.44138938079318224
15,15.0,0.6549831413263827,0.3450168586736173,0.7521987937174361,0.24780120628256386,0.20051167712749632,-0.5562298845609795
16,16.0,1.0,0.0,0.6071055920549414,0.3928944079450586,-0.4783713506992683,0.11309050795323644
17,17.0,0.8819968094692672,0.11800319053073283,0.6378628738519834,0.36213712614801663,0.1638033848422392,-0.20328993236854515
18,18.0,0.6873092967830999,0.31269070321690007,0.5632086763190345,0.4367913236809655,0.06716515929963998,-0.28671117705357807
19,19.0,0.8047969908977707,0.19520300910222932,0.17844019164066238,0.8215598083593376,0.7173294675717623,-0.03790612782221972
20,20.0,1.0,0.0,0.21408899180227087,0.7859110081977292,0.5691356044778118,-0.12662814442302492
21,21.0,0.6975616460592678,0.30243835394073215,0.1682524629592767,0.8317475370407232,-0.6061254590682392,0.46059059078795
22,22.0,0.638448552352661,0.36155144764733904,0.43989144725987783,0.5601085527401222,-0.2956302331032542,-0.7111141316255393
23,23.0,1.0,0.0,0.5042868494593434,0.49571315054065657,-0.17340045799371717,-0.8309524642847813
24,24.0,0.7014711898065832,0.2985288101934168,0.67530704259553,0.32469295740447,0.27711777124281944,-0.033690632590310174
25,25.0,0.26217733840811497,0.737822661591885,0.6972984985430434,0.3027015014569566,-0.718171416410228,-0.7359587994273838
26,26.0,0.7858882602359146,0.21411173976408537,0.8824332409069038,0.11756675909309622,-0.5323475134508725,-0.5884608361770215
27,27.0,1.0,0.0,0.15344787489085415,0.8465521251091459,-0.47689832416777156,-0.007925777234622716
