,country,egal,util,rel,nonrel,a_div_rel,a_div_nonrel
0,0.0,0.0,1.0,0.2043550588729,0.7956449411271,0.8108900589656692,0.3402550979765012
1,1.0,0.35888730066159175,0.6411126993384082,0.4044110855569062,0.5955889144430938,0.5956636791289497,0.2600246791777305
2,2.0,0.03008266537067189,0.9699173346293282,0.32016386021053894,0.679836139789461,0.7557392794019684,-1.0
3,3.0,0.2924949804123485,0.7075050195876516,0.6440932420358303,0.3559067579641697,0.0696584603715245,-0.019362404228885913
4,4.0,0.03062485081902136,0.9693751491809787,0.27340838259517897,0.726591617404821,0.7209516693288565,-0.28469709927370096
5,5.0,0.4343963512558897,0.5656036487441103,0.7224450958801636,0.2775549041198364,0.49537618208964346,0.17557695237009383
6,6.0,0.20428226765697013,0.7957177323430299,0.0,1.0,0.09005854984969552,0.5016280628492642
7,7.0,0.27126702036368444,0.7287329796363156,0.7308110689899862,0.26918893101001384,-0.22020971865910297,0.49020126153612936
8,8.0,0.23762886240816788,0.7623711375918321,0.5889525940440866,0.4110474059559134,0.10452873279141224,0.7584181838937974
9,9.0,0.0,1.0,0.7683712748668818,0.23162872513311816,0.2243394325983193,-0.25018427429653445
10,10.0,0.3484785663379073,0.6515214336620927,0.35203163200242,0.6479683679975801,-0.7170473876253508,0.39511051663912367
11,11.0,0.5168326457844467,0.48316735421555335,0.9676004608268793,0.03239953917312066,0.7838712804822449,-0.08218607813586733
12,12.0,0.10362913541240243,0.8963708645875976,0.39799242349741654,0.6020075765025834,0.5375998121462624,-0.32955807612007343
13,13.0,0.14194215060480983,0.8580578493951901,0.09258798514860556,0.9074120148513944,-0.9924092801271727,0.26965053293933355
14,14.0,0.4826003378098644,0.5173996621901356,0.5176008567390266,0.48239914326097344,0.5237175646684942,-0.8010506611075805
15,15.0,0.005520887290296261,0.9944791127097037,0.32290626576783543,0.6770937342321646,0.34661780246992974,-0.36947501392406723
16,16.0,0.15035287195757716,0.8496471280424228,0.3268378444897706,0.6731621555102294,-0.4664804194341588,0.642379249061484
17,17.0,0.0,1.0,0.6198703739850847,0.3801296260149153,0.3612806926087274,0.28656256442135253
18,18.0,0.0,1.0,0.710560353447073,0.289439646552927,-0.0821231549702314,0.4001131503044022
19,19.0,0.3307236292254637,0.6692763707745363,0.7117000227285735,0.28829997727142653,-0.44389361432174873,-0.07922427324047636
20,20.0,0.46933212535629765,0.5306678746437024,0.8979103189792694,0.10208968102073057,0.7234463534569378,-1.0
21,21.0,0.0,1.0,0.7449669770595121,0.2550330229404879,-0.7567830296661542,0.012381112501609908
22,22.0,0.0,1.0,1.0,0.0,0.7820545194890965,0.33209645289896383
23,23.0,0.514723964436135,0.485276035563865,0.4980474879246113,0.5019525120753887,-0.009625687266323062,0.08762754552346082
24,24.0,0.10025051110198817,0.8997494888980119,0.0509424388957066,0.9490575611042934,-0.24026942552209382,-0.020763831343873204
25,25.0,0.29033761445847583,0.7096623855415242,0.18835262496668326,0.8116473750333167,-0.13919533704482578,-0.5627729353575348
26,26.0,0.6267399597285683,0.37326004027143167,0.2070346950341323,0.7929653049658677,0.22396177840113302,0.8124389470854912
27,27.0,0.27999749676385177,0.7200025032361482,0.8632451115516765,0.1367548884483235,0.0412219140238639,-0.4120434838505817
28,28.0,0.1361095886772121,0.8638904113227879,0.6887873673405633,0.31121263265943666,-0.3453669040356166,-0.3530623094967261
29,29.0,0.5736350436431646,0.42636495635683536,0.3261140506174008,0.6738859493825993,-0.5189378327779504,-0.27025804468412234
30,30.0,0.0,1.0,0.6898562854659366,0.3101437145340634,-0.6185381954756561,-0.550125393756262
31,31.0,0.34344706539277786,0.6565529346072221,0.73737778400052,0.26262221599948,0.7474058634521188,-0.7954957658553375
32,32.0,0.0,1.0,0.5874190098240497,0.4125809901759503,0.03967731811528916,0.5234982788770448
33,33.0,0.5779507798799299,0.42204922012007007,0.5492485584196592,0.45075144158034075,0.21233260503291834,0.308216500664797
34,34.0,0.5951178639267358,0.4048821360732642,0.4607812317024798,0.5392187682975202,0.17551142468410114,-0.16637573000826597
35,35.0,0.41290433466563037,0.5870956653343696,0.1285142617909637,0.8714857382090363,0.4411757734127679,-0.0642827946774115
36,36.0,0.02808793592750311,0.9719120640724969,0.32692913842096816,0.6730708615790318,0.2886561197783797,0.40991198393802136
37,37.0,0.10802372555171082,0.8919762744482892,0.49048683392816383,0.5095131660718362,-0.5581188439462369,0.7184899104536232
38,38.0,0.0,1.0,0.6013387895785843,0.39866121042141567,-0.8047495369415475,-0.907655845544808
39,39.0,0.11669984782521269,0.8833001521747873,0.6313974093795093,0.3686025906204907,0.07888892833474906,0.07626916125023049
40,40.0,0.5297891431173033,0.4702108568826967,0.47862058211244196,0.521379417887558,-0.46326592445364306,-0.5583704638345369
41,41.0,0.5493522359531475,0.4506477640468525,0.35529060618469055,0.6447093938153095,0.35889728007821287,-0.44426136856044424
42,42.0,0.3888336152212908,0.6111663847787092,0.33440218574651026,0.6655978142534897,-0.20837779279750945,0.8175410077673835
43,43.0,0.1426516412364704,0.8573483587635295,0.5099118125231451,0.4900881874768549,0.36541264190960643,0.3454846817825823
44,44.0,0.24170313066370577,0.7582968693362943,0.24224357356405907,0.7577564264359409,1.0,-0.510332665802804
45,45.0,0.37191546949532006,0.6280845305046799,0.5727062345447462,0.42729376545525377,0.36465377306056906,0.11169529174267384
46,46.0,0.0,1.0,0.02356153896057306,0.976438461039427,-0.9944983389819211,-0.12935586807103272
47,47.0,0.18211229599079354,0.8178877040092065,0.7552414063445161,0.2447585936554839,0.9081966390163412,-0.5096441080408656
48,48.0,0.8612032815222335,0.13879671847776653,0.30464419403910803,0.695355805960892,-0.36295494327917416,-0.4161898446159006
49,49.0,0.0,1.0,0.3143926723527002,0.6856073276472998,-0.04411283877750805,0.11806815509255797
50,50.0,0.0,1.0,0.5112137918789751,0.4887862081210249,-0.21112246141122348,0.1833199688700545
51,51.0,0.0,1.0,0.33188646809720923,0.6681135319027908,-1.0,-0.14584652534620177
52,52.0,0.14597305499233204,0.854026945007668,0.7330434525761086,0.2669565474238914,-0.22619944814654452,0.020352926567589413
53,53.0,0.1706689357166075,0.8293310642833925,0.4862802801146466,0.5137197198853534,0.4815654407433201,0.33597969746507367
54,54.0,0.38068600732472857,0.6193139926752714,0.5178100682429809,0.4821899317570191,0.03451791277546005,0.7143306959629255
55,55.0,0.23406570019506615,0.7659342998049339,0.4048640585384865,0.5951359414615135,0.5914017278127939,-0.9742692631943267
56,56.0,0.0,1.0,0.350229555375395,0.649770444624605,0.48197780983415,-0.20797087538385806
57,57.0,0.09056658210598005,0.90943341789402,0.13007166705900075,0.8699283329409992,-0.10439181207129616,-0.2042653587961673
58,58.0,0.09513309562455281,0.9048669043754471,0.02150022325049855,0.9784997767495014,-0.6964746770879149,0.06643986376656792
59,59.0,0.42258840427478217,0.5774115957252178,0.5377033046241215,0.4622966953758785,0.04983821070067956,-1.0
60,60.0,0.2940139361242662,0.7059860638757338,0.5245370579664368,0.4754629420335632,0.7134200848072397,-0.09315235001531279
61,61.0,0.1724981814340165,0.8275018185659835,0.2518625844404344,0.7481374155595656,-0.38459565641849913,-0.5142960153669157
62,62.0,0.1758372384475981,0.8241627615524019,0.0,1.0,1.0,0.46982677366849773
63,63.0,0.0,1.0,0.4770760143518566,0.5229239856481434,0.02087306867906586,0.7151260881091284
64,64.0,0.0,1.0,0.5004919320108684,0.4995080679891316,0.7638014703152951,-0.21189241465991474
65,65.0,0.0,1.0,0.594755133710523,0.405244866289477,-0.8449676007383518,-0.5396438618110995
66,66.0,0.0,1.0,0.6706067403477037,0.32939325965229627,-0.43743057665732904,0.8492832138943601
67,67.0,0.5733793904774429,0.4266206095225571,0.4802419636382667,0.5197580363617333,-0.033407304148338396,-0.0617814144045162
68,68.0,0.47753738557070774,0.5224626144292923,0.48022958499632795,0.519770415003672,-0.3331705785837312,-0.6736830618018703
69,69.0,0.220639608323337,0.7793603916766629,0.7565187874729591,0.2434812125270409,0.024248865010631657,0.21062876986315035
70,70.0,0.25482508527528086,0.7451749147247191,0.5557937815148218,0.44420621848517816,0.03966389359968259,-0.052387039206984065
71,71.0,0.22550877102643999,0.77449122897356,0.4675586794225578,0.5324413205774422,1.0,0.23305632063801532
72,72.0,0.0,1.0,0.86556607002728,0.13443392997271997,0.14552988302043526,0.8574356774062116
73,73.0,0.5675404113441287,0.4324595886558713,0.39235972052141704,0.6076402794785829,-0.5456322272875521,-0.054926037078289615
74,74.0,0.13106969200617102,0.868930307993829,0.3738434708558306,0.6261565291441694,0.48820318111865024,0.09019744269881648
75,75.0,0.6259009321360796,0.37409906786392044,0.7021140269526968,0.29788597304730324,-0.2879874420340881,1.0
76,76.0,0.16403713409008647,0.8359628659099135,0.11777917943150407,0.8822208205684959,-0.23340801578143947,-0.09782994608153063
77,77.0,0.0,1.0,0.7560081004402537,0.24399189955974632,0.6793720451066597,1.0
78,78.0,0.08539871415640117,0.9146012858435988,0.05403204368832454,0.9459679563116754,-0.002640330501322385,0.4034971905266987
79,79.0,0.016788954552351548,0.9832110454476485,0.7751958040921368,0.22480419590786316,-0.18186809722255176,-0.2956062456099339
80,80.0,0.3645168001853142,0.6354831998146858,0.3473569584355801,0.6526430415644199,-0.3405432995494728,0.6583776100248616
81,81.0,0.0,1.0,0.14116424448387654,0.8588357555161235,-0.037651907015350254,0.8542690726932431
82,82.0,0.1486769351526043,0.8513230648473957,0.5343978631620405,0.4656021368379595,-0.5795824485266458,0.4666341471437048
83,83.0,0.12773546714341716,0.8722645328565828,0.6144133908428709,0.38558660915712906,-1.0,-0.9366620516563361
84,84.0,0.325129488430856,0.674870511569144,0.6767219279368952,0.32327807206310477,-0.11879873848609399,0.9631293218083539
85,85.0,0.2518829294517287,0.7481170705482714,0.4047451865063303,0.5952548134936697,0.6752428900012208,0.15125269978268088
86,86.0,0.24574334178164342,0.7542566582183565,0.9420037428640636,0.05799625713593637,0.03079261353646714,0.018551669108242207
87,87.0,0.5591048920303914,0.4408951079696086,0.596558164040454,0.40344183595954597,-0.4666635383395564,-0.2784197593993365
88,88.0,0.3344463138107886,0.6655536861892114,0.6807131710343914,0.31928682896560856,-0.6796997322283919,-0.0449380641454544
89,89.0,0.3752915528247941,0.6247084471752059,0.4080514984104788,0.5919485015895212,0.16415029602648504,0.45489921261277605
90,90.0,0.5364924309899901,0.4635075690100099,0.4655981872371877,0.5344018127628123,0.2931806344936653,0.09301807349990633
91,91.0,0.6041234452621178,0.3958765547378822,0.6606952045521386,0.3393047954478614,0.1264124642522505,-0.4039745355116404
92,92.0,0.005999901797244717,0.9940000982027553,0.5357577393295362,0.4642422606704638,-0.26637688096380896,-0.053887096682566055
93,93.0,0.2698227658495104,0.7301772341504895,0.43531586868974714,0.5646841313102529,-0.3219517705493848,0.7957011546680441
94,94.0,0.09855510118876634,0.9014448988112337,0.520737365949188,0.47926263405081204,0.7044614662366814,0.08464619026178327
95,95.0,0.28369211104787145,0.7163078889521286,0.6684465416158134,0.3315534583841866,-0.9218302648068207,0.4941445041129274
96,96.0,0.29074773613016586,0.7092522638698342,0.44242750442551,0.5575724955744901,-0.49783711673709313,0.11926926665935143
97,97.0,0.2061398826340924,0.7938601173659077,0.3147429845660706,0.6852570154339295,0.33938707476302726,0.31584147822298675
98,98.0,0.0,1.0,0.28085546349464446,0.7191445365053555,0.5176604271717244,-1.0
99,99.0,0.4399100081981411,0.5600899918018589,0.6169681135772275,0.3830318864227725,-0.5474213798562229,0.37577348117373255
