,agent_id,pp_1,pp_1_1,pp_2,pp_2_1,pp_3,pp_3_1,P_1,P_1_1,P_2,P_2_1,P_3,P_3_1,a_enjoy_camp,a_enjoy_resort,a_budget_camp,a_budget_resort,a_conform_chain,a_conform_independent,a_stim_chain,a_stim_independent,a_enjoy_classic,a_enjoy_unknown,a_stimulation_classic,a_stimulation_unknown
0,0.0,0.6765875911042836,0.32341240889571643,0.3480373114528911,0.6519626885471089,0.5776370837789814,0.4223629162210186,0.17643752271578672,0.8235624772842133,0.3490742395106238,0.6509257604893762,0.41150036052641215,0.5884996394735879,-0.08102100425526415,-0.7801705351187007,0.4898154264938217,-0.7919882951139396,0.6258858595102799,-0.9736219330669649,-0.952414863261656,-0.15626520781757747,-0.9262340969503711,-0.44272776521240975,0.7804792200372423,0.35541723417582904
1,1.0,0.9257798107294938,0.07422018927050622,0.6282714703884155,0.37172852961158453,0.3166803531964132,0.6833196468035868,0.7702249353555577,0.2297750646444423,0.45033543065362847,0.5496645693463715,0.9704222171104284,0.02957778288957158,0.34638223218776143,-0.5913277586824555,-0.2627547156922585,-0.47117227074689616,0.375225749755143,-0.9389625770743879,-0.11087929417175024,0.8189976340232212,0.865815116388422,-0.1787567589650283,0.7699234967610955,-0.604808969598861
2,2.0,0.8646867398668365,0.13531326013316347,0.5065328083003183,0.4934671916996817,0.5335475273979894,0.4664524726020106,0.17943013099142435,0.8205698690085756,0.5226108592818443,0.47738914071815575,0.8944716435635957,0.10552835643640435,-0.5263767750260648,0.9887841678701443,0.0666378334338047,-0.7665352221235513,-0.14711948826488896,0.3213203848847104,0.05193513085933521,-0.011196708256284493,-0.9653996966527063,-0.09124670833621829,-0.9058738112326097,0.35043951721821
3,3.0,0.7544362309618529,0.24556376903814714,0.33482690496609746,0.6651730950339025,0.8034828505719985,0.19651714942800147,0.692968401039972,0.30703159896002796,0.14549612883112917,0.8545038711688708,0.08363177802284771,0.9163682219771523,0.839694608567479,0.07921220950495145,0.009075828499976568,0.3883886949664872,0.038332545774985904,0.802196710381361,0.21201659893205638,0.5243628314250874,-0.5973502164588362,-0.3327081335521491,-0.423943937929697,0.33888271313197715
4,4.0,0.9000817969086177,0.09991820309138233,0.5340266867784249,0.4659733132215751,0.3314071006058801,0.6685928993941199,0.8511248169075218,0.14887518309247816,0.3552262961717677,0.6447737038282323,0.8274420667563314,0.17255793324366864,0.8778243476519796,-0.8795731034900975,-0.7921543542074032,-0.31885910438067233,-0.439246849091266,-0.9840942692497805,-0.4236193712894585,0.626071073846094,-0.3107738899463772,-0.6151091050254973,-0.5231725184506577,-0.043079191070868994
5,5.0,0.26522747033808847,0.7347725296619115,0.9650608028502795,0.03493919714972049,0.8908363888139815,0.10916361118601847,0.18841999971293832,0.8115800002870617,0.16720456012687335,0.8327954398731267,0.859365853895242,0.140634146104758,0.6653406751950588,-0.8485418980707895,-0.6299322907994191,-0.41143444527106365,0.08111106897309028,-0.7916873531672408,0.7084079546425448,0.8549035923219563,0.05782490821037478,-0.23552558898194986,-0.2445302306970587,-0.07827191279588042
6,6.0,0.6150161560921336,0.38498384390786644,0.6540180352397267,0.3459819647602733,0.49934651043666334,0.5006534895633367,0.12740758505441885,0.8725924149455812,0.1741868375609148,0.8258131624390852,0.7840719555680582,0.2159280444319418,-0.9242189142069461,0.542840318166959,-0.2267681618109676,0.4191193561520943,-0.910810666897278,-0.1974793464777962,-0.33808819543520685,0.8503976203074213,-0.9944905202546892,0.6507334802055371,0.662671581083722,0.5582967271117028
7,7.0,0.24644578735000633,0.7535542126499937,0.8746456485393781,0.1253543514606219,0.8223855955553859,0.17761440444461407,0.8652514509131463,0.13474854908685374,0.7840327801745829,0.2159672198254171,0.10734352311525686,0.8926564768847431,-0.8260540721624421,-0.46871155067620895,0.545254134854017,-0.5134511113089324,0.508183251223076,0.05321645786899287,0.27153774024590005,0.18223203037957414,0.6171278205114952,-0.8513342892082656,0.44518471303056684,0.7987042309438859
8,8.0,0.8323197788359381,0.1676802211640619,0.8246829149425801,0.17531708505741994,0.41499470777823333,0.5850052922217667,0.8719635451205762,0.12803645487942383,0.886031899865823,0.11396810013417702,0.5755552120843882,0.4244447879156118,0.2808671412752368,-0.17165170660466278,-0.5994254127843535,-0.10511420549260642,-0.6895150106751349,-0.4775791173978772,0.07710010220846719,-0.13359125455432896,-0.781291967770881,0.019610393167983187,-0.24451948166083137,0.29839686207133154
9,9.0,0.43506092525672946,0.5649390747432705,0.9851757974730263,0.014824202526973695,0.8884106459698354,0.11158935403016457,0.6588609095683341,0.3411390904316659,0.7585990888889049,0.24140091111109507,0.14164745650605648,0.8583525434939435,0.24710897824390932,0.9428798376870733,-0.8216422399261778,-0.5754123504742124,0.9972395145807476,-0.5053933517689289,-0.4366166884396303,-0.7506993163404527,0.5158001824123977,-0.6168170418751955,-0.29762244413361794,0.3370219525464089
