p,Up,Dist1,Distl,Rel-Rel,Rel-Nonrel,Nonrel-Rel,Nonrel-Nonrel
1.0,4.2786807783187495,0.0,0.032109866124471975,0.0,0.34641076800909465,0.6535892319909055,0.0
1.1,3.130945608184622,0.0006913148066045155,0.060989206489556136,0.0,0.3460426286717085,0.6539573713282913,0.0
1.2000000000000002,2.422156415857563,0.001092103809981481,0.058305380949881205,0.0,0.34579784546933545,0.6542021545306645,0.0
1.3000000000000003,1.9550347571467228,0.0012203560113475678,0.05594715289778931,0.0,0.3456947482458719,0.654305251754128,0.0
1.4000000000000004,1.631160697466417,0.0010409351233560493,0.05372265204050844,0.0,0.3457763109448385,0.6542236890551614,0.0
1.5000000000000004,1.3972422424866955,0.000466743675025823,0.05143797893957045,0.0,0.3461167379185594,0.6538832620814405,0.0
1.6000000000000005,1.2225334349720736,0.0005603325969477127,0.04895985054261247,0.0,0.3467740987468357,0.6532259012531644,0.0
1.7000000000000006,1.0883319020889877,0.0019829494942949304,0.04629123689166315,0.0,0.34772973882062397,0.6522702611793764,0.0
1.8000000000000007,0.9828062791135337,0.004203246106914621,0.04298973167857343,0.0,0.3492706356443754,0.6507293643556249,0.0
1.9000000000000008,0.8981544762038082,0.005571057446473266,0.04067506606013039,0.0,0.3502788956534032,0.649721104346597,0.0
2.000000000000001,0.829109633525702,0.007149868450060015,0.03826033970915246,0.0,0.3514664884747237,0.6485335115252762,0.0
2.100000000000001,0.7719677015177722,0.008719761320674006,0.035947169483665095,0.0,0.3526791720297485,0.6473208279702515,0.0
2.200000000000001,0.7240764148209865,0.010101849839545601,0.03389993682335572,0.0,0.35378249244479365,0.6462175075552063,0.0
2.300000000000001,0.6834903516282688,0.011315884213914818,0.03208725098867724,0.0,0.35478231825524204,0.645217681744758,0.0
2.4000000000000012,0.6487549097169595,0.012383179707819608,0.030478349307189692,0.0,0.3556876709043255,0.6443123290956745,0.0
2.5000000000000013,0.6187641210972966,0.013323564562241326,0.029045657802857828,0.0,0.3565081417750746,0.6434918582249254,0.0
2.6000000000000014,0.5926644370413097,0.014154818604140659,0.027764987233253262,0.0,0.357253120956963,0.642746879043037,0.0
2.7000000000000015,0.5697882195465779,0.014892127107330623,0.026615803867268095,0.0,0.35793107741737695,0.642068922582623,0.0
2.8000000000000016,0.5496068978008957,0.015548426743779445,0.025580673385169235,0.0,0.3585495675360386,0.6414504324639614,0.0
2.9000000000000017,0.531697351561297,0.01613696141310072,0.02464254282038416,0.0,0.35911704485992896,0.640882955140071,0.0
3.0000000000000018,0.5157174792391483,0.01666809985537536,0.023787796384153004,0.0,0.3596402476314615,0.6403597523685385,0.0
3.100000000000002,0.5013881589603447,0.017150159453750532,0.023005331960954396,0.0,0.36012469117805906,0.639875308821941,0.0
3.200000000000002,0.48847973824424995,0.017589919519817216,0.022285968571491843,0.0,0.3605749656723101,0.6394250343276898,0.0
3.300000000000002,0.4768017987370089,0.017992979868418035,0.021622024273997776,0.0,0.3609949435572834,0.6390050564427165,0.0
3.400000000000002,0.46619531806076636,0.018363993147618704,0.02100703252000791,0.0,0.36138790796116893,0.6386120920388311,0.0
3.500000000000002,0.4565266068828655,0.018706879739650104,0.020435485500758802,0.0,0.36175668286011253,0.6382433171398875,0.0
3.6000000000000023,0.4476825751830639,0.01902497020945767,0.019902657495132727,0.0,0.36210371624327925,0.6378962837567207,0.0
3.7000000000000024,0.4395670040264627,0.019321125675067583,0.019404456301711948,0.0,0.3624311536852225,0.6375688463147775,0.0
