0,0,"[-0.08654793017037758, 0.1548981595529461]"
0,1,"[-0.01103994523326434, 0.15641360348610575]"
0,2,"[-0.08958322213490974, 0.1631593745611459]"
0,3,"[-0.10266213489502271, 0.16010402630413834]"
1,0,"[0.016552149592446302, 0.05650295272565706]"
1,1,"[0.05690277159512169, -0.03845425467352373]"
1,2,"[0.023428786736298002, 0.02041810301814989]"
1,3,"[0.0033885424051802726, 0.05723693433902165]"
2,0,"[-0.24993361118643875, -0.05576981649922555]"
2,1,"[-0.22062903583587284, -0.18376713059344285]"
2,2,"[-0.20638609208631487, -0.11864046025178433]"
2,3,"[-0.24993361118643875, -0.05576981649922555]"
3,0,"[0.12497138863479869, 0.0016664823494531994]"
3,1,"[0.08315940756047793, -0.18387702932139596]"
3,2,"[0.12112251260892974, -0.10340391957160361]"
3,3,"[0.1315086100268913, -0.051575511702142945]"
4,0,"[-0.11140897213683712, 0.46013743624305403]"
4,1,"[0.11578094977606504, 0.2440234882212236]"
4,2,"[0.019164502592365962, 0.3399747195038858]"
4,3,"[-0.0632503994390102, 0.4146737699993669]"
5,0,"[0.1956174663753883, 0.05634584097746037]"
5,1,"[0.26858897014503064, 0.10379939703883637]"
5,2,"[0.20048445869647427, 0.06821438607317708]"
5,3,"[0.17094308283601756, 0.043368862586523754]"
6,0,"[0.19180272401730253, -0.17406860300817112]"
6,1,"[0.09315149449353217, -0.2839364373619343]"
6,2,"[0.1585264956974339, -0.22531235425738777]"
6,3,"[0.23589462810037304, -0.16281115954693448]"
7,0,"[-0.039267630106237864, 0.2076414713541087]"
7,1,"[-0.20187176317135333, 0.16768121485524018]"
7,2,"[-0.2017955553115629, 0.16778872969009767]"
7,3,"[-0.03704816307712297, 0.19672752202818444]"
8,0,"[-0.08572907571558086, -0.1709402102655645]"
8,1,"[-0.20148476380912395, -0.21134398368981633]"
8,2,"[-0.1471220125116634, -0.18279080683765186]"
8,3,"[-0.10269877438748304, -0.1626442516096691]"
9,0,"[0.24101671318619625, 0.2877359135169235]"
9,1,"[0.29461954882107644, 0.44167390172104015]"
9,2,"[0.29257733911689193, 0.4386232728138898]"
9,3,"[0.2320538179611462, 0.3158483742553569]"
10,0,"[0.050366632720376635, 0.011879761152032292]"
10,1,"[-0.038141516544022154, 0.28322420995658676]"
10,2,"[-0.0032507131855527976, 0.1826529958440359]"
10,3,"[0.040442932906201816, 0.06680977797168307]"
11,0,"[-0.03688458489683076, 0.15375145417273442]"
11,1,"[-0.04259867543137045, 0.3436928601246696]"
11,2,"[-0.02609327996618683, 0.2600077140835779]"
11,3,"[-0.019104646316382312, 0.18753802052056476]"
12,0,"[-0.022205402333277297, -0.327635479204071]"
12,1,"[0.013578506666963194, -0.33597431549512896]"
12,2,"[-0.018065108512782008, -0.3344619148159612]"
12,3,"[-0.0396651781587867, -0.3256698740725197]"
13,0,"[0.18670350845695205, -0.022849365652390374]"
13,1,"[0.20870081144314595, -0.04783733778520033]"
13,2,"[0.18571338206062837, -0.02258802847476726]"
13,3,"[0.184912192269611, -0.019684285694045588]"
14,0,"[-0.2603230848299168, -0.0769056450308058]"
14,1,"[-0.2739443009680126, -0.07919495088062765]"
14,2,"[-0.2632259892530235, -0.05642757267151087]"
14,3,"[-0.2603230848299168, -0.0769056450308058]"
15,0,"[0.017925561305804236, -0.0419806369444676]"
15,1,"[0.16969423228382574, -0.1331343844649594]"
15,2,"[0.062433003557534957, -0.08738466162861565]"
15,3,"[0.005507941199821825, -0.053555793071840024]"
16,0,"[0.24846238774393392, 0.5311597554806551]"
16,1,"[0.28809373131844274, 0.5839817565922454]"
16,2,"[0.2854774157174974, 0.5349170604054369]"
16,3,"[0.26703306228118867, 0.5209972183211705]"
17,0,"[0.09703739034410125, -0.3170811147287858]"
17,1,"[-0.01889684731316607, -0.1504639952932215]"
17,2,"[0.034468040819325155, -0.2441793607994125]"
17,3,"[0.08198880529539151, -0.30312952379658265]"
18,0,"[0.1794660044836599, 0.23421686091249405]"
18,1,"[0.10960888299565595, 0.003187453480850061]"
18,2,"[0.12919079583915372, 0.04132297421117644]"
18,3,"[0.21930374071925085, 0.24207482443734685]"
19,0,"[0.01058199187260114, -0.05582762802919672]"
19,1,"[0.001979530214657535, -0.1541516483601911]"
19,2,"[0.007457237047815517, -0.06867824677779925]"
19,3,"[0.010745788461582757, -0.05297053001091952]"
20,0,"[0.1658591831346222, 0.2897545811721099]"
20,1,"[0.08200398327701738, 0.2900030995159383]"
20,2,"[0.09171301300530149, 0.2900227305636361]"
20,3,"[0.19545128439455145, 0.2887400400739567]"
21,0,"[-0.3284237896236424, -0.08382470376757897]"
21,1,"[-0.28457895476476514, -0.07121770890861459]"
21,2,"[-0.2851329024721248, -0.08095713036939453]"
21,3,"[-0.32248727591833354, -0.08372662264285236]"
22,0,"[0.02397377851068296, -0.022909647661593605]"
22,1,"[0.05274295051093891, -0.17051971985033088]"
22,2,"[0.02621909339300512, -0.11076410737468018]"
22,3,"[0.016182871055590152, -0.08377028444725931]"
23,0,"[0.005735739444550192, 0.4210957732093612]"
23,1,"[0.008670605013853083, 0.5156097750692479]"
23,2,"[0.0400420580761648, 0.4427273456565375]"
23,3,"[0.023886427300408464, 0.4101165667165576]"
24,0,"[-0.13877663951069769, -0.1317231020079681]"
24,1,"[-0.13367368700368693, -0.14110193757134876]"
24,2,"[-0.1381734991841285, -0.1328229374571619]"
24,3,"[-0.1378699590601971, -0.13336132532833667]"
25,0,"[0.169729064524395, 0.046400062089784644]"
25,1,"[0.2064922914746309, 0.017903547803506475]"
25,2,"[0.18345632052324148, 0.02763917859717538]"
25,3,"[0.169357702004569, 0.03503408650868503]"
26,0,"[0.08436007245324104, -0.016680945860479524]"
26,1,"[0.16666193846160135, -0.07452784584260383]"
26,2,"[0.09604398985720182, -0.05717985747933846]"
26,3,"[0.05851270221291983, -0.02602283697051183]"
27,0,"[0.2124838097248063, 0.03541892682589513]"
27,1,"[0.23080855621135263, 0.17055829321686647]"
27,2,"[0.2234874028684638, 0.15757061671428552]"
27,3,"[0.20324625059161852, 0.03528927406828143]"
28,0,"[0.1387634306612566, 0.11427919009819913]"
28,1,"[0.042855905474053844, 0.03691973695677479]"
28,2,"[0.12940170877934806, 0.10545374225475955]"
28,3,"[0.16206571882741283, 0.13139248855761826]"
