,country,egal,util,rel,nonrel,a_div_rel,a_div_nonrel
0,0.0,0.49730936632903305,0.5026906336709669,0.6487808251824931,0.35121917481750686,-0.014974580166666631,-0.9502208068218494
1,1.0,0.6171065015831478,0.38289349841685216,0.2798700336414633,0.7201299663585368,0.30771993868636793,-0.12341456514192656
2,2.0,0.5382524029594996,0.4617475970405004,0.578082022710979,0.42191797728902103,-0.692336263492456,-0.5285685283787791
3,3.0,0.2802658010682071,0.7197341989317929,0.5510425200585987,0.44895747994140134,0.2750696207179922,-0.724145965163571
4,4.0,0.5091740971666363,0.4908259028333637,0.21960876280022185,0.7803912371997781,0.8452072183781233,0.23194674800426593
5,5.0,0.6792865754850843,0.3207134245149157,0.0,1.0,-0.4500702535702469,-0.04105633769985174
6,6.0,0.6567146757652053,0.34328532423479474,0.585408669886554,0.41459133011344595,0.5572453680010846,-0.07696078115029689
7,7.0,0.9186612061100861,0.08133879388991394,0.8973785706139145,0.10262142938608554,0.9885699529040486,-0.7626193535666338
8,8.0,0.5663122326927077,0.4336877673072923,0.4101669155226847,0.5898330844773153,-0.49056329119068715,0.4018409201976127
9,9.0,0.761028389257242,0.23897161074275797,0.13863440481024375,0.8613655951897563,0.35045709855580737,-0.8789000016483529
10,10.0,0.40968364941934476,0.5903163505806552,0.9724595010612533,0.02754049893874666,0.8327200000996602,0.5007752941764432
11,11.0,0.4597523700634564,0.5402476299365436,0.7355164833602051,0.26448351663979486,-0.7924673349598459,0.5009274494246988
12,12.0,0.9244576356342944,0.0755423643657056,0.6083986390582337,0.39160136094176634,0.9430301705975705,0.11154747588515211
13,13.0,0.8107833353388618,0.18921666466113818,0.46148895758989844,0.5385110424101016,-0.4876972528908815,-0.029565680858630514
14,14.0,0.8469717234188383,0.1530282765811617,0.17576331458673977,0.8242366854132602,0.13180984995905132,-0.701196999641801
15,15.0,0.7345442227432148,0.26545577725678515,0.31539105543058116,0.6846089445694188,-0.3696392749251475,0.6354810216011579
16,16.0,0.2129755218597303,0.7870244781402698,0.64726350287342,0.35273649712657995,0.3861236334160619,0.22228182516738304
17,17.0,0.2577377250948897,0.7422622749051103,0.5648492002964152,0.43515079970358483,-0.2654833652246311,0.2021012622961534
18,18.0,0.48582454699224176,0.5141754530077582,0.6975383655833539,0.3024616344166461,0.028715646475646246,-0.7170848702949979
19,19.0,0.32728818536831694,0.6727118146316831,0.41561814626557314,0.5843818537344269,0.881922119032448,-0.4969163469004452
20,20.0,0.33607525396332383,0.6639247460366762,0.3222740957857682,0.6777259042142318,-0.25031730597455826,0.024295391996609073
21,21.0,0.0758772366031592,0.9241227633968407,0.811317868651601,0.18868213134839895,0.043132698493636004,0.41293614774406856
22,22.0,0.20210883036212024,0.7978911696378798,0.8059323980958113,0.1940676019041887,0.356674399249054,0.8301826394045924
23,23.0,0.5213380634007678,0.4786619365992322,1.0,0.0,0.038502458972631985,0.6967831101783141
24,24.0,0.35330830291199966,0.6466916970880003,0.10883827904717136,0.8911617209528286,-0.6441727766947511,-0.12541836604163006
25,25.0,0.32299550938225274,0.6770044906177473,0.3061559947393151,0.6938440052606849,0.35443508378129246,-0.10774062039818728
26,26.0,0.15556388243175368,0.8444361175682463,0.6298575447244207,0.3701424552755793,-0.7225805635967913,0.2688254391261321
27,27.0,0.5689775184676192,0.43102248153238076,0.3914926407497655,0.6085073592502346,0.5986062488717346,0.23906915763895675
28,28.0,0.15226745243085105,0.847732547569149,0.6230756232426448,0.37692437675735524,0.10744644819625775,0.18658231263241715
29,29.0,0.7011038835690676,0.2988961164309324,0.9181845299913274,0.08181547000867262,-0.1824548203358402,0.2237069847066507
30,30.0,0.6669705793584222,0.3330294206415778,0.7972143033869842,0.20278569661301582,0.22376596097011514,-0.453119955875323
31,31.0,0.8070270819907077,0.19297291800929228,0.4644530998906431,0.5355469001093569,0.9354719836824158,-0.2382741485812378
32,32.0,0.5169088690584169,0.48309113094158307,0.09631576670429381,0.9036842332957062,-0.47704223593668693,-0.7282138362996304
33,33.0,0.9315435436598016,0.06845645634019837,0.7671219059035865,0.23287809409641347,0.038688001545747086,-0.051437872523018076
34,34.0,0.815840312899272,0.18415968710072805,0.48886806231610197,0.5111319376838981,-0.23554436230912817,-0.346225448979932
35,35.0,0.9273360511494044,0.07266394885059557,0.12077611499403662,0.8792238850059634,0.26393323383936135,0.395414097281779
36,36.0,0.7271483637777457,0.2728516362222543,1.0,0.0,0.9534453277347466,-0.4921467713687182
37,37.0,0.4300459633574789,0.5699540366425211,0.3315864172057889,0.668413582794211,0.7178832810589476,-0.1239077048492979
38,38.0,0.8724727390825249,0.12752726091747513,0.40375186979455135,0.5962481302054486,-0.33903913238452194,-0.5610205532666297
39,39.0,0.6248430226998608,0.3751569773001392,0.020423511698923758,0.9795764883010762,-0.24602848862474447,-0.26903359275462224
40,40.0,0.009688207455139208,0.9903117925448608,0.825665537368424,0.17433446263157604,0.08559054510078916,-0.1550272911139109
41,41.0,1.0,0.0,0.7022766516496138,0.29772334835038616,0.2461817517466576,-0.06771989905369077
42,42.0,0.6315047023176433,0.36849529768235667,0.75953282552946,0.24046717447054,-0.6696919909446793,-0.28350838872765666
43,43.0,0.5754585659699929,0.4245414340300071,0.3977435846793809,0.6022564153206191,0.7806709206730698,-0.12840909784754637
44,44.0,0.0944261052748348,0.9055738947251653,0.9539044902982636,0.04609550970173637,-0.1375421350556983,0.24596244536565343
45,45.0,0.565988594125866,0.434011405874134,0.6864387925448032,0.3135612074551968,-0.886078897548123,0.668573894392628
46,46.0,0.38029797394421544,0.6197020260557846,0.34789546745270983,0.6521045325472902,1.0,-0.5970390568851468
47,47.0,0.5793757859602172,0.4206242140397828,0.49799855197337173,0.5020014480266283,0.2213170503808462,-0.20258149080264679
48,48.0,0.8174393573733427,0.18256064262665728,0.5127440505120384,0.4872559494879616,0.09908981351084363,-0.8663724403336593
49,49.0,0.3228445484151338,0.6771554515848661,0.359244941756374,0.640755058243626,0.2798632108590012,-0.9347259342614875
50,50.0,0.3405312758739459,0.6594687241260542,0.07906364223487111,0.9209363577651288,-0.5077824156064622,-0.9935885648762054
51,51.0,0.7210844206569883,0.2789155793430117,0.14944773294365876,0.8505522670563412,0.13902821168448487,0.8094819304369384
52,52.0,0.536953059211774,0.46304694078822595,0.19354194677518166,0.8064580532248183,-0.5626998093977007,1.0
53,53.0,0.7881830660045694,0.21181693399543056,0.9242867725297623,0.07571322747023768,-0.13232770151342618,0.5016505210583282
54,54.0,0.2800921402473032,0.7199078597526968,0.5078405687454846,0.49215943125451544,0.2021220987833876,0.48314501242585767
