0,0,[0.     0.4459 0.5541 0.    ]
0,1,"[0.0, 0.4415117848174216, 0.5584882151825784, 0.0]"
0,2,"[0.0, 0.4434032835462785, 0.5565967164537216, 0.0]"
0,3,[0.     0.4449 0.5551 0.    ]
1,0,[0.     0.4556 0.5444 0.    ]
1,1,"[0.0, 0.5348180410089872, 0.4651819589910127, 0.0]"
1,2,"[0.0, 0.49594569661732524, 0.5040543033826748, 0.0]"
1,3,[0.     0.4694 0.5306 0.    ]
2,0,[-0.      0.6041  0.3959 -0.    ]
2,1,"[0.0, 0.6052955572871689, 0.3947044427128311, 0.0]"
2,2,"[0.0, 0.6046705800782686, 0.39532941992173143, 0.0]"
2,3,[0.     0.6047 0.3953 0.    ]
3,0,[-0.      0.5883  0.4117 -0.    ]
3,1,"[0.0, 0.5599203005275765, 0.44007969947242354, 0.0]"
3,2,"[0.0, 0.5730012194513807, 0.4269987805486193, 0.0]"
3,3,[0.     0.5817 0.4183 0.    ]
4,0,[-0.      0.4508  0.5492 -0.    ]
4,1,"[0.0, 0.43322329171892365, 0.5667767082810763, 0.0]"
4,2,"[0.0, 0.44183022467459826, 0.5581697753254017, 0.0]"
4,3,[0.    0.445 0.555 0.   ]
5,0,[0.     0.4403 0.5597 0.    ]
5,1,"[0.0, 0.4843836080410987, 0.5156163919589013, 0.0]"
5,2,"[0.0, 0.4635669293773986, 0.5364330706226014, 0.0]"
5,3,[0.     0.4499 0.5501 0.    ]
6,0,[-0.      0.5027  0.4973 -0.    ]
6,1,"[0.0, 0.5249294654271806, 0.47507053457281945, 0.0]"
6,2,"[0.0, 0.5143274811341358, 0.4856725188658642, 0.0]"
6,3,"[0.0, 0.5101939364461405, 0.4898060635538594, 0.0]"
7,0,[0.    0.495 0.505 0.   ]
7,1,"[0.0, 0.4939438285922096, 0.5060561714077904, 0.0]"
7,2,"[0.0, 0.49444089820624704, 0.505559101793753, 0.0]"
7,3,[0.     0.4946 0.5054 0.    ]
8,0,[0.    0.425 0.575 0.   ]
8,1,"[0.0, 0.4435438121240975, 0.5564561878759026, 0.0]"
8,2,"[0.0, 0.4343248268822077, 0.5656751731177923, 0.0]"
8,3,[0.     0.4301 0.5699 0.    ]
9,0,[0.    0.509 0.491 0.   ]
9,1,"[0.0, 0.522117529410984, 0.47788247058901595, 0.0]"
9,2,"[0.0, 0.5169979304997963, 0.4830020695002037, 0.0]"
9,3,[0.     0.5122 0.4878 0.    ]
10,0,[-0.      0.4863  0.5137 -0.    ]
10,1,"[0.0, 0.4849740079563757, 0.5150259920436243, 0.0]"
10,2,"[0.0, 0.4856427411458473, 0.5143572588541526, 0.0]"
10,3,[0.     0.4857 0.5143 0.    ]
11,0,[0.     0.4126 0.5874 0.    ]
11,1,"[0.0, 0.44024647080780555, 0.5597535291921945, 0.0]"
11,2,"[0.0, 0.4261283309983206, 0.5738716690016794, 0.0]"
11,3,[0.     0.4187 0.5813 0.    ]
12,0,[0.     0.4092 0.5908 0.    ]
12,1,"[0.0, 0.39896609911798536, 0.6010339008820146, 0.0]"
12,2,"[0.0, 0.40399442658809853, 0.5960055734119014, 0.0]"
12,3,[0.     0.4064 0.5936 0.    ]
13,0,[0.     0.5338 0.4662 0.    ]
13,1,"[0.0, 0.49685327220324854, 0.5031467277967514, 0.0]"
13,2,"[0.0, 0.5153194613301862, 0.4846805386698137, 0.0]"
13,3,[0.     0.5237 0.4763 0.    ]
14,0,[-0.      0.4195  0.5805 -0.    ]
14,1,"[0.0, 0.46239568382593876, 0.5376043161740612, 0.0]"
14,2,"[0.0, 0.44003006156004065, 0.5599699384399593, 0.0]"
14,3,[0.    0.432 0.568 0.   ]
15,0,[0.     0.4465 0.5535 0.    ]
15,1,"[0.0, 0.45594685128884727, 0.5440531487111527, 0.0]"
15,2,"[0.0, 0.4513957131950197, 0.5486042868049802, 0.0]"
15,3,[0.     0.4491 0.5509 0.    ]
16,0,[-0.      0.4729  0.5271 -0.    ]
16,1,"[0.0, 0.3666628321300742, 0.6333371678699258, 0.0]"
16,2,"[0.0, 0.4189489867331674, 0.5810510132668325, 0.0]"
16,3,[0.     0.4713 0.5287 0.    ]
17,0,[-0.      0.5542  0.4458 -0.    ]
17,1,"[0.0, 0.5701001202330511, 0.42989987976694893, 0.0]"
17,2,"[0.0, 0.5621387578951932, 0.4378612421048068, 0.0]"
17,3,[0.     0.5584 0.4416 0.    ]
18,0,[0.     0.5205 0.4795 0.    ]
18,1,"[0.0, 0.4868643700857688, 0.5131356299142312, 0.0]"
18,2,"[0.0, 0.5035991657608366, 0.4964008342391633, 0.0]"
18,3,[0.     0.5055 0.4945 0.    ]
19,0,[-0.     0.614  0.386 -0.   ]
19,1,"[0.0, 0.5453118348116041, 0.45468816518839583, 0.0]"
19,2,"[0.0, 0.5790608558636331, 0.42093914413636685, 0.0]"
19,3,[0.     0.5937 0.4063 0.    ]
20,0,[0.     0.5295 0.4705 0.    ]
20,1,"[0.0, 0.5048416314608408, 0.4951583685391592, 0.0]"
20,2,"[0.0, 0.5165396718851758, 0.48346032811482414, 0.0]"
20,3,[0.     0.5238 0.4762 0.    ]
21,0,[-0.     0.494  0.506 -0.   ]
21,1,"[0.0, 0.5218612329663748, 0.4781387670336251, 0.0]"
21,2,"[0.0, 0.5078203651990204, 0.4921796348009795, 0.0]"
21,3,[0.     0.5014 0.4986 0.    ]
22,0,[0.    0.564 0.436 0.   ]
22,1,"[0.0, 0.5893353662390265, 0.41066463376097356, 0.0]"
22,2,"[0.0, 0.5776051623815993, 0.42239483761840063, 0.0]"
22,3,[0.     0.5699 0.4301 0.    ]
23,0,[0.     0.5256 0.4744 0.    ]
23,1,"[0.0, 0.5435759116651673, 0.4564240883348328, 0.0]"
23,2,"[0.0, 0.5344710959171418, 0.4655289040828582, 0.0]"
23,3,[0.     0.5265 0.4735 0.    ]
24,0,[-0.      0.5105  0.4895 -0.    ]
24,1,"[0.0, 0.418921040480263, 0.581078959519737, 0.0]"
24,2,"[0.0, 0.46432350693659974, 0.5356764930634001, 0.0]"
24,3,[0.     0.4806 0.5194 0.    ]
25,0,[0.    0.495 0.505 0.   ]
25,1,"[0.0, 0.498729335305656, 0.501270664694344, 0.0]"
25,2,"[0.0, 0.498729335305656, 0.501270664694344, 0.0]"
25,3,[0.    0.499 0.501 0.   ]
26,0,[-0.      0.4777  0.5223 -0.    ]
26,1,"[0.0, 0.5445685178620026, 0.45543148213799745, 0.0]"
26,2,"[0.0, 0.5135853778432702, 0.4864146221567297, 0.0]"
26,3,[0.     0.4877 0.5123 0.    ]
