0,0,"[-0.22804430953636487, 0.027009492409304295]"
0,1,"[-0.11784145474130472, 0.28465130539066513]"
0,2,"[-0.1647559302840426, 0.1638922304054584]"
0,3,"[-0.22804430953636487, 0.027009492409304295]"
1,0,"[-0.1502056134225787, 0.28937597925154024]"
1,1,"[-0.27115453631797026, 0.2733809417169878]"
1,2,"[-0.20648297228177392, 0.28424214332309383]"
1,3,"[-0.17622728848860655, 0.2863646672634285]"
2,0,"[-0.15705070061791016, -0.27184327450148116]"
2,1,"[-0.36658439222424627, -0.1770459598559418]"
2,2,"[-0.2687427039400956, -0.2278810382804225]"
2,3,"[-0.19418480900612523, -0.2544176105156994]"
3,0,"[-0.3275156766571409, -0.2911664488345287]"
3,1,"[-0.10424780057152695, -0.25581060982618486]"
3,2,"[-0.24317489542385962, -0.2801723704611053]"
3,3,"[-0.2726713674029303, -0.2820957369771803]"
4,0,"[-0.054316831213019535, -0.055711940091845914]"
4,1,"[0.06163014549883898, 0.019947614353005023]"
4,2,"[-0.0009765475521587644, -0.022190595136907347]"
4,3,"[-0.023230197472341618, -0.034866958283916914]"
5,0,"[-0.016367815365905466, 0.11784378366760213]"
5,1,"[0.11404939595977251, -0.028633655896911983]"
5,2,"[0.07781804809995779, -0.0006703946813738232]"
5,3,"[0.005836957031101014, 0.08733642171032532]"
6,0,"[0.216488787691241, -0.3282719424538594]"
6,1,"[0.1455229751408499, 0.05248305997900107]"
6,2,"[0.18119403284547206, -0.11526437636593197]"
6,3,"[0.19021671674090057, -0.20753162481370754]"
7,0,"[-0.4767467243597109, -0.09561855929470031]"
7,1,"[-0.4909477939342441, -0.18765094461259313]"
7,2,"[-0.4902364761114014, -0.18207650827619967]"
7,3,"[-0.4792747632349293, -0.10944596600032046]"
8,0,"[-0.358730723377478, -0.0805168253377268]"
8,1,"[-0.24570647912139532, 0.12804911438865366]"
8,2,"[-0.2842381097211657, 0.04108867643597748]"
8,3,"[-0.34886362991941255, -0.04093764126875411]"
9,0,"[-0.15923310116002798, -0.11401944602597161]"
9,1,"[-0.009148108526119421, -0.11984252897022764]"
9,2,"[-0.06961542101332446, -0.12851675282999048]"
9,3,"[-0.12723157038008753, -0.11833619536201959]"
