0,0,[0.     0.5085 0.4915 0.    ]
0,1,"[0.0, 0.5180871329300798, 0.4819128670699202, 0.0]"
0,2,"[0.0, 0.510413214532931, 0.4895867854670691, 0.0]"
0,3,[0.     0.5074 0.4926 0.    ]
1,0,[0.     0.4841 0.5159 0.    ]
1,1,"[0.0, 0.5004269211246395, 0.49957307887536045, 0.0]"
1,2,"[0.0, 0.4870521445146781, 0.5129478554853218, 0.0]"
1,3,[0.     0.4808 0.5192 0.    ]
2,0,[0.     0.4637 0.5363 0.    ]
2,1,"[0.0, 0.47563803640989016, 0.5243619635901098, 0.0]"
2,2,"[0.0, 0.4665785161763996, 0.5334214838236003, 0.0]"
2,3,[0.     0.4614 0.5386 0.    ]
3,0,[0.     0.5412 0.4588 0.    ]
3,1,"[0.0, 0.5334529313779107, 0.4665470686220892, 0.0]"
3,2,"[0.0, 0.5372601536498219, 0.46273984635017806, 0.0]"
3,3,[0.     0.5412 0.4588 0.    ]
4,0,[0.     0.3638 0.6362 0.    ]
4,1,"[0.0, 0.37814702213466117, 0.6218529778653388, 0.0]"
4,2,"[0.0, 0.3707213976440698, 0.6292786023559302, 0.0]"
4,3,[0.     0.3638 0.6362 0.    ]
5,0,[0.     0.4861 0.5139 0.    ]
5,1,"[0.0, 0.5027115493444677, 0.49728845065553223, 0.0]"
5,2,"[0.0, 0.4894733166914163, 0.5105266833085836, 0.0]"
5,3,[0.     0.4832 0.5168 0.    ]
6,0,[0.     0.6019 0.3981 0.    ]
6,1,"[0.0, 0.5199625249598995, 0.4800374750401005, 0.0]"
6,2,"[0.0, 0.5627463215201054, 0.43725367847989455, 0.0]"
6,3,"[0.0, 0.5586197839113983, 0.4413802160886016, 0.0]"
7,0,[0.     0.4666 0.5334 0.    ]
7,1,"[0.0, 0.5439073691072679, 0.45609263089273205, 0.0]"
7,2,"[0.0, 0.4977200915923944, 0.5022799084076056, 0.0]"
7,3,[0.     0.4728 0.5272 0.    ]
8,0,[0.     0.4832 0.5168 0.    ]
8,1,"[0.0, 0.4833127713900908, 0.5166872286099091, 0.0]"
8,2,[0.     0.4832 0.5168 0.    ]
8,3,[0.     0.4832 0.5168 0.    ]
9,0,[0.    0.575 0.425 0.   ]
9,1,"[0.0, 0.5776148790208757, 0.4223851209791243, 0.0]"
9,2,[0.    0.575 0.425 0.   ]
9,3,[0.     0.5743 0.4257 0.    ]
10,0,[0.     0.4991 0.5009 0.    ]
10,1,"[0.0, 0.48997700141117134, 0.5100229985888287, 0.0]"
10,2,"[0.0, 0.49555158327279947, 0.5044484167272005, 0.0]"
10,3,[0.     0.4991 0.5009 0.    ]
11,0,[0.     0.4379 0.5621 0.    ]
11,1,"[0.0, 0.4398244192626099, 0.56017558073739, 0.0]"
11,2,"[0.0, 0.4385637757701369, 0.5614362242298631, 0.0]"
11,3,[0.     0.4379 0.5621 0.    ]
12,0,[0.     0.4854 0.5146 0.    ]
12,1,"[0.0, 0.5006423711626062, 0.49935762883739376, 0.0]"
12,2,"[0.0, 0.4908024949030161, 0.5091975050969839, 0.0]"
12,3,[0.     0.4845 0.5155 0.    ]
13,0,[0.     0.5394 0.4606 0.    ]
13,1,"[0.0, 0.5299594632658563, 0.4700405367341437, 0.0]"
13,2,"[0.0, 0.5362757179655737, 0.4637242820344263, 0.0]"
13,3,[0.     0.5388 0.4612 0.    ]
14,0,[0.     0.5272 0.4728 0.    ]
14,1,"[0.0, 0.5620413354398672, 0.4379586645601327, 0.0]"
14,2,"[0.0, 0.5422039551409931, 0.45779604485900693, 0.0]"
14,3,[0.    0.534 0.466 0.   ]
15,0,[0.     0.4321 0.5679 0.    ]
15,1,"[0.0, 0.4305532671731209, 0.5694467328268791, 0.0]"
15,2,"[0.0, 0.43169660854984077, 0.5683033914501592, 0.0]"
15,3,[0.     0.4321 0.5679 0.    ]
16,0,[0.     0.4158 0.5842 0.    ]
16,1,"[0.0, 0.500656666219897, 0.499343333780103, 0.0]"
16,2,"[0.0, 0.45819536304887365, 0.5418046369511264, 0.0]"
16,3,[0.     0.4434 0.5566 0.    ]
17,0,[0.     0.5274 0.4726 0.    ]
17,1,"[0.0, 0.5202950809685232, 0.47970491903147683, 0.0]"
17,2,"[0.0, 0.5274106294074965, 0.4725893705925035, 0.0]"
17,3,[0.     0.5296 0.4704 0.    ]
18,0,[0.     0.4333 0.5667 0.    ]
18,1,"[0.0, 0.46872627674003897, 0.531273723259961, 0.0]"
18,2,"[0.0, 0.44956853645487943, 0.5504314635451206, 0.0]"
18,3,[0.     0.4366 0.5634 0.    ]
19,0,[0.     0.4611 0.5389 0.    ]
19,1,"[0.0, 0.5228911604065104, 0.47710883959348965, 0.0]"
19,2,"[0.0, 0.49148167487267835, 0.5085183251273216, 0.0]"
19,3,[0.     0.4608 0.5392 0.    ]
20,0,[0.    0.495 0.505 0.   ]
20,1,"[0.0, 0.4914770854635581, 0.5085229145364418, 0.0]"
20,2,"[0.0, 0.49379222733576666, 0.5062077726642333, 0.0]"
20,3,[0.    0.495 0.505 0.   ]
21,0,[0.     0.5443 0.4557 0.    ]
21,1,"[0.0, 0.5589182723657519, 0.44108172763424813, 0.0]"
21,2,"[0.0, 0.5514234346300839, 0.4485765653699161, 0.0]"
21,3,"[0.0, 0.5521202946861672, 0.44787970531383275, 0.0]"
22,0,[0.     0.3708 0.6292 0.    ]
22,1,"[0.0, 0.41942173216648976, 0.5805782678335102, 0.0]"
22,2,"[0.0, 0.3878833863271661, 0.6121166136728339, 0.0]"
22,3,[0.     0.3748 0.6252 0.    ]
23,0,[0.   0.45 0.55 0.  ]
