0,0,"[0.027335103442520423, 0.10016029884118455]"
0,1,"[0.06490245560734892, 0.11499305921523141]"
0,2,"[0.04002053260131214, 0.09723116901995887]"
0,3,"[0.05745932757874681, 0.10392189926962941]"
1,0,"[0.22137695300931803, -0.0512401273812627]"
1,1,"[0.15838711416083331, -0.10430440483126514]"
1,2,"[0.18278051147792804, -0.09003345434234548]"
1,3,"[0.23002090294513441, -0.0403853841940089]"
2,0,"[-0.1161810600981324, 0.20081176180835555]"
2,1,"[0.01389656663122377, 0.08161694287903551]"
2,2,"[-0.029219976317713725, 0.1339753600695843]"
2,3,"[-0.015529131519054525, 0.11392096274085055]"
3,0,"[0.254479391399315, -0.04626634554401264]"
3,1,"[-0.07703742886174525, -0.010655115804859443]"
3,2,"[-0.011066203769208707, 0.010362492801136478]"
3,3,"[0.16438132536471958, -0.018036917238070868]"
4,0,"[-0.006519143288283416, -0.0689302207125212]"
4,1,"[0.08371979773085914, -0.1184901498325234]"
4,2,"[0.061892264602656885, -0.10668409640264125]"
4,3,"[0.009393078317656234, -0.07957397363919658]"
5,0,"[0.2184083971792796, -0.22050558544247278]"
5,1,"[0.3372467035425917, 0.011600415067631487]"
5,2,"[0.2589362047236167, -0.13424942031542936]"
5,3,"[0.21272015345079184, -0.21534475619946267]"
6,0,"[0.14399134081302045, 0.04668876737301008]"
6,1,"[0.02413524167498158, 0.055323892016361835]"
6,2,"[0.13781834087250505, 0.04861864478906229]"
6,3,"[0.1331067188299784, 0.04907230715687823]"
7,0,"[-0.07242820912679127, 0.013712698439512745]"
7,1,"[-0.04062222514354154, 0.03012305471853735]"
7,2,"[-0.06822500560672067, 0.009826890851110284]"
7,3,"[-0.07349466657646386, 0.008232046346133145]"
8,0,"[-0.07829431063461495, 0.022632741141253257]"
8,1,"[-0.026023024460787747, 0.0325050688750379]"
8,2,"[-0.058238570040690996, 0.010909249058196]"
8,3,"[-0.058238571184049764, 0.010909250398036585]"
9,0,"[-0.0138014333851071, 0.013384968883347288]"
9,1,"[-0.03742239440934795, 0.04998219735264431]"
9,2,"[-0.021707002471538332, 0.022580661918568425]"
9,3,"[-0.011330004177297105, 0.010532174601645215]"
10,0,"[0.1429639160801609, 0.3179773827742604]"
10,1,"[-0.026918155039815546, 0.09123095730575662]"
10,2,"[-0.004316322125570496, 0.1892638808718188]"
10,3,"[0.04765208590783221, 0.28061856526374196]"
11,0,"[-0.1833626150578456, -0.009391525830991315]"
11,1,"[-0.28050821973146034, 0.031116092264912243]"
11,2,"[-0.22755614819272865, -0.011444598956566469]"
11,3,"[-0.19168245751331187, -0.029387833596374032]"
12,0,"[0.05678022391131393, -0.1525188267140847]"
12,1,"[0.06956883208998887, -0.1998795179155421]"
12,2,"[0.07088549102459511, -0.1962196714808725]"
12,3,"[0.08151743862121798, -0.14749103700866345]"
13,0,"[0.28444239652194503, -0.10969094455631095]"
13,1,"[-0.015821972557007118, -0.06321898290396773]"
13,2,"[0.08303358518963283, -0.0950021628226865]"
13,3,"[0.037734443931869296, -0.08442565692368716]"
14,0,"[-0.3156765369947308, -0.436331308025333]"
14,1,"[-0.33268290729067446, -0.3823323359833584]"
