p,Up,Dist1,Distl,Rel-Rel,Rel-Nonrel,Nonrel-Rel,Nonrel-Nonrel
1.0,2.000000000215427,0.0,0.49999999977677545,-2.230992542452897e-20,5.385666189169919e-11,0.9999999999461433,-2.230992542452897e-20
1.1,1.8787386146795766,0.002240773856775427,0.9366901363857458,0.0,0.0011932581686609318,0.9988067418313389,0.0
1.2000000000000002,1.7807151478942727,0.010631403756521881,0.8802673139860763,0.0,0.005966673672331485,0.9940333263276686,0.0
1.3000000000000003,1.694433640488688,0.04483257654898775,0.8073478194991315,0.0,0.0263046280040405,0.9736953719959593,0.0
1.4000000000000004,1.6117871728010305,0.1004591863171142,0.7198761693242856,0.0,0.061230559959273484,0.9387694400407265,0.0
1.5000000000000004,1.5326214196625174,0.15997052842133003,0.6337299972084226,0.0,0.10077511811427652,0.8992248818857234,0.0
1.6000000000000005,1.458602831930584,0.21355649104701166,0.5575489213126993,0.0,0.13847425242497607,0.8615257475750238,0.0
1.7000000000000006,1.39078746239188,0.2598486905594036,0.49185463603302637,0.0,0.1728399232329402,0.8271600767670597,0.0
1.8000000000000007,1.3294202995815039,0.29754382040612826,0.43732342540359015,0.0,0.20244732776502677,0.7975526722349733,0.0
1.9000000000000008,1.2742416802714116,0.3284216614955818,0.3917016069522992,0.0,0.2280315578014784,0.7719684421985216,0.0
2.000000000000001,1.2247448713915887,0.3535533905171089,0.3535533903537513,0.0,0.25,0.75,0.0
2.100000000000001,1.180340348877309,0.3744602974902369,0.32107251182215774,0.0,0.2691895280742902,0.7308104719257098,0.0
2.200000000000001,1.140440875398851,0.3917471559937203,0.29342833606044544,0.0,0.28587359036891713,0.7141264096310829,0.0
2.300000000000001,1.1045015827002556,0.4061401670835536,0.2697134010217336,0.0,0.3004646169980425,0.6995353830019575,0.0
2.4000000000000012,1.072034817277576,0.4182091298592774,0.24921079692777054,0.0,0.3133028494951539,0.686697150504846,0.0
2.5000000000000013,1.0426126230476234,0.42839999907338283,0.23135395601851758,0.0,0.3246664878981395,0.6753335121018605,0.0
2.6000000000000014,1.0158633765660519,0.4370625643634301,0.2156932842000522,0.0,0.33478257238173853,0.6652174276182614,0.0
2.7000000000000015,0.991466061920256,0.4444725219642556,0.20186980153165546,0.0,0.3438367763319252,0.6561632236680748,0.0
2.8000000000000016,0.9691439388926175,0.4508485581262464,0.18959478646996436,0.0,0.3519816091446797,0.6480183908553203,0.0
2.9000000000000017,0.9486584367047693,0.45636527917426345,0.17863431965931265,0.0,0.35934296641856933,0.6406570335814307,0.0
3.0000000000000018,0.9298036265122884,0.4611631083147134,0.16879741635147766,0.0,0.36602540168770714,0.6339745983122929,0.0
3.100000000000002,0.9124013834381598,0.4653557585338694,0.1599270009942669,0.0,0.37211625564779627,0.6278837443522037,0.0
3.200000000000002,0.8962972318434874,0.4690359268818376,0.1518929788776911,0.0,0.37768891284388517,0.6223110871561149,0.0
3.300000000000002,0.8813568158436099,0.47227970966939226,0.14458683177249185,0.0,0.38280541883586844,0.6171945811641315,0.0
3.400000000000002,0.8674629187935665,0.47514994527005094,0.13791747608621077,0.0,0.38751850821953904,0.6124814917804611,0.0
3.500000000000002,0.8545129536012147,0.47769883201179913,0.13180799481832464,0.0,0.39187324147668884,0.6081267585233112,0.0
3.6000000000000023,0.8424168513485684,0.4799700140668805,0.1261930190692706,0.0,0.39590835112018746,0.6040916488798128,0.0
3.7000000000000024,0.8310952842010044,0.482000126960043,0.12101674345251645,0.0,0.3996572487930915,0.6003427512069085,0.0
3.8000000000000025,0.820478167656916,0.48382013393476053,0.11623122558639847,0.0,0.4031489355923479,0.5968510644076522,0.0
3.9000000000000026,0.8105033957576675,0.48545631073184764,0.11179509762547522,0.0,0.40640867797586655,0.5935913220241334,0.0
4.000000000000003,0.8011157704983664,0.4869310361801756,0.10767252105572461,0.0,0.40945856285354315,0.5905414371464569,0.0
4.100000000000002,0.7922660932366599,0.4882634906854846,0.10383227367094505,0.0,0.41231800658292805,0.587681993417072,0.0
4.200000000000002,0.7839103914274943,0.4894701606105219,0.1002470635748815,0.0,0.415004124334032,0.584995875665968,0.0
4.300000000000002,0.776009258621018,0.4905652781561409,0.09689293486174218,0.0,0.4175320619659734,0.5824679380340266,0.0
4.400000000000001,0.7685272894740687,0.4915611665135278,0.09374879058111688,0.0,0.4199152606228694,0.5800847393771307,0.0
4.500000000000001,0.7614325946670624,0.49246855340948253,0.09079596611817772,0.0,0.4221657042084927,0.5778342957915072,0.0
4.6000000000000005,0.7546963832003553,0.49329680064946413,0.08801790233143973,0.0,0.4242941026283076,0.5757058973716924,0.0
4.7,0.7482926016652587,0.4940540859946246,0.0853998796117662,0.0,0.4263100394174095,0.5736899605825905,0.0
4.8,0.7421976218276886,0.4947476031916255,0.08292874498660788,0.0,0.428222139086368,0.5717778609136319,0.0
4.8999999999999995,0.7363899692958125,0.495383672592071,0.0805927381320324,0.0,0.4300381605994623,0.5699618394005377,0.0
4.999999999999999,0.7308500872237707,0.49596789223975785,0.07838128500234193,0.0,0.43176512801996925,0.5682348719800308,0.0
5.099999999999999,0.7255601299779362,0.4965052152382711,0.0762848720874424,0.0,0.4334093990666159,0.5665906009333841,0.0
5.199999999999998,0.720503782498067,0.49700002843339014,0.07429492527793931,0.0,0.4349767357862668,0.5650232642137332,0.0
5.299999999999998,0.7156661017537541,0.49745624409209255,0.07240368082794814,0.0,0.43647238749170264,0.5635276125082974,0.0
5.399999999999998,0.711033377251757,0.4978773398304236,0.0706041124647908,0.0,0.43790112910388346,0.5620988708961165,0.0
5.499999999999997,0.7065930080123694,0.4982664424476142,0.06888981839691069,0.0,0.43926733837365156,0.5607326616263484,0.0
5.599999999999997,0.70233339381934,0.4986263345126256,0.06725498887165325,0.0,0.4405750055231633,0.5594249944768367,0.0
5.699999999999997,0.6982438388714793,0.49895952402210647,0.06569431353604419,0.0,0.4418277984418923,0.5581722015581078,0.0
5.799999999999996,0.6943144662358227,0.49926827615499664,0.06420292920960809,0.0,0.4430290946897021,0.5569709053102979,0.0
5.899999999999996,0.690536141731009,0.4995546087677251,0.06277640611174906,0.0,0.44418198124136965,0.5558180187586304,0.0
5.999999999999996,0.6869004060626553,0.49982036263776713,0.06141066126635827,0.0,0.44528932042828295,0.5547106795717172,0.0
6.099999999999995,0.6833994141959546,0.5000671872226834,0.06010195808411371,0.0,0.4463537408740055,0.5536462591259945,0.0
6.199999999999995,0.6800258810893873,0.5002965980548669,0.058846835801321544,0.0,0.4473776920184788,0.5526223079815212,0.0
6.2999999999999945,0.6767730330313919,0.5005099502616083,0.05764212411154582,0.0,0.44836342376796323,0.5516365762320368,0.0
6.399999999999994,0.6736345639224017,0.5007084837577565,0.05648488729143132,0.0,0.4493130299194023,0.5506869700805976,0.0
6.499999999999994,0.6706045959306128,0.5008933284820433,0.055372409317855815,0.0,0.4502284558270955,0.5497715441729045,0.0
6.599999999999993,0.6676776440234842,0.5010655119763289,0.05430217756209073,0.0,0.4511115079713203,0.5488884920286796,0.0
6.699999999999993,0.6648485839402053,0.5012259657126684,0.05327186855538703,0.0,0.45196386223063273,0.5480361377693672,0.0
6.799999999999993,0.6621126232247792,0.501375561754642,0.0522793041512573,0.0,0.45278709938734146,0.5472129006126585,0.0
6.899999999999992,0.659465274986311,0.50151507290399,0.051322484855820305,0.0,0.45358267152819665,0.5464173284718034,0.0
6.999999999999992,0.6569023340936597,0.501645225114474,0.05039953147597238,0.0,0.45435195150503027,0.5456480484949697,0.0
7.099999999999992,0.6544198555467502,0.5017666771393111,0.049508700058750986,0.0,0.45509621663584915,0.5449037833641508,0.0
7.199999999999991,0.6520141347973503,0.5018800364165749,0.048648361064213747,0.0,0.4558166649971257,0.5441833350028743,0.0
7.299999999999991,0.6496816898186373,0.5019858574438114,0.04781699647338192,0.0,0.4565144157604957,0.5434855842395043,0.0
7.399999999999991,0.6474192447460025,0.5020846594517994,0.04701317797944722,0.0,0.45719052695199885,0.5428094730480012,0.0
7.49999999999999,0.6452237149317193,0.5021769122312123,0.04623557737126242,0.0,0.45784598416977873,0.5421540158302213,0.0
7.59999999999999,0.6430921932737556,0.5022630528295629,0.04548294635859494,0.0,0.4584817172638021,0.541518282736198,0.0
7.6999999999999895,0.6410219376944833,0.5023434913532477,0.04475410757477263,0.0,0.45909860706041783,0.5409013929395822,0.0
7.799999999999989,0.6390103596586143,0.502418588568296,0.04404797403671852,0.0,0.4596974662162459,0.5403025337837541,0.0
7.899999999999989,0.6370550136316364,0.5024887056828699,0.04336349665570771,0.0,0.4602790859545249,0.5397209140454751,0.0
7.9999999999999885,0.6351535873905444,0.5025541478261059,0.04269971826309479,0.0,0.4608441855396738,0.5391558144603262,0.0
8.099999999999989,0.6333038931079391,0.5026152231768856,0.042055712178434825,0.0,0.4613934674917771,0.5386065325082229,0.0
8.199999999999989,0.6315038591387724,0.502672199059088,0.041430623986377035,0.0,0.4619275783938309,0.5380724216061691,0.0
8.299999999999988,0.6297515224462771,0.502725336404558,0.04082363510574375,0.0,0.46244714146160065,0.5375528585383993,0.0
8.399999999999988,0.6280450216100577,0.5027748710973309,0.0402339796234123,0.0,0.46295274033196393,0.5370472596680361,0.0
8.499999999999988,0.6263825903650289,0.5028210241191454,0.03966093246048255,0.0,0.46344492923175,0.53655507076825,0.0
8.599999999999987,0.6247625516249772,0.5028640035751044,0.03910380578058648,0.0,0.4639242356541429,0.536075764345857,0.0
8.699999999999987,0.6231833119490383,0.50290399837461,0.03856195385500801,0.0,0.46439115528647945,0.5356088447135205,0.0
8.799999999999986,0.6216433564134236,0.5029411902426806,0.038034759700259914,0.0,0.4648461637984655,0.5351538362015344,0.0
8.899999999999986,0.620141243854326,0.5029757440294335,0.03752164351194985,0.0,0.4652897085692099,0.5347102914307901,0.0
8.999999999999986,0.6186756024511628,0.5030078173796216,0.03702205182543565,0.0,0.46572221824847165,0.5342777817515283,0.0
9.099999999999985,0.6172451256221909,0.5030375537130055,0.036535463445568336,0.0,0.46614409685974667,0.5338559031402533,0.0
9.199999999999985,0.6158485682071183,0.5030650947132669,0.03606137594152141,0.0,0.4665557359257045,0.5334442640742955,0.0
9.299999999999985,0.6144847429136565,0.5030905605617224,0.03559932446471033,0.0,0.4669574966777557,0.5330425033222443,0.0
9.399999999999984,0.6131525170070415,0.5031140758068805,0.03514885499352955,0.0,0.46734973453596446,0.5326502654640355,0.0
9.499999999999984,0.6118508092234288,0.5031357486000876,0.03470954426988309,0.0,0.4677327803211193,0.5322672196788807,0.0
9.599999999999984,0.6105785868897569,0.5031556873692145,0.034280982351195685,0.0,0.46810695617794934,0.5318930438220507,0.0
9.699999999999983,0.6093348632342004,0.5031739887108896,0.033862783993403985,0.0,0.46847256474665533,0.5315274352533447,0.0
9.799999999999983,0.6081186948727055,0.503190745704905,0.033454579657647324,0.0,0.4688298972865449,0.5311701027134551,0.0
9.899999999999983,0.6069291794583508,0.5032060430430236,0.03305601974507704,0.0,0.4691792295169011,0.5308207704830988,0.0
9.999999999999982,0.6057654534813937,0.5032199667575883,0.03266676427131214,0.0,0.46952083103874204,0.530479168961258,0.0
10.099999999999982,0.6046266902088921,0.5032325862580966,0.032286500269552855,0.0,0.4698549489189205,0.5301450510810796,0.0
