0,0,"[-0.0003078578736953122, 0.1225347453500983]"
0,1,"[-0.07856192828608097, -0.14457514712907024]"
0,2,"[-0.04011847008336533, -0.010573314357355076]"
0,3,"[-0.013581514223917027, 0.10672971692503591]"
1,0,"[-0.22543868242912843, -0.2309628455353072]"
1,1,"[-0.13305582288096823, -0.18265435666663724]"
1,2,"[-0.1478899577248379, -0.17836971677321803]"
1,3,"[-0.19528367359652224, -0.21818797036490026]"
2,0,"[-0.02513199839837904, 0.016595694913250053]"
2,1,"[-0.21996705808360084, 0.062018423198294106]"
2,2,"[-0.1826501603607932, 0.0339392015721867]"
2,3,"[-0.05016173294315843, 0.021474316987913605]"
3,0,"[-0.49183439617484537, -0.2591694447498466]"
3,1,"[-0.2751152508501055, -0.20478754272681776]"
3,2,"[-0.28682531208472906, -0.20156620069162987]"
3,3,"[-0.4340926924350891, -0.2416040810634688]"
4,0,"[-0.04363221136036165, -0.07708876600286055]"
4,1,"[-0.08526948924928009, -0.10917898386641822]"
4,2,"[-0.060774768243011486, -0.09923313935511494]"
4,3,"[-0.04679885818758539, -0.08206265180397165]"
5,0,"[0.18990303351172808, -0.007381325322742417]"
5,1,"[0.11362405404842559, -0.18566662160796316]"
5,2,"[0.14114414252019802, -0.10973135906377644]"
5,3,"[0.17101087320685496, -0.045749036058648974]"
6,0,"[0.08173105036880707, 0.34095313658329174]"
6,1,"[0.17995095355130383, 0.24637884833114304]"
6,2,"[0.1207650086882123, 0.29279521580853085]"
6,3,"[0.10792498142221296, 0.31461742479163374]"
7,0,"[0.2551124309010768, 0.21935950412384525]"
7,1,"[0.38401656671790413, 0.13943466109701227]"
7,2,"[0.3345069716444403, 0.1605537150282329]"
7,3,"[0.2891063612148828, 0.20264009384648274]"
8,0,"[-0.20967793687791486, -0.1349944927115308]"
8,1,"[-0.17206311826189077, -0.026069479698985487]"
8,2,"[-0.1953074619616833, -0.09698729666048504]"
8,3,"[-0.19960196348366382, -0.11337232215072504]"
9,0,"[-0.09275573598429378, -0.09501273510119512]"
9,1,"[-0.1152695471932178, -0.18566369913825786]"
9,2,"[-0.11645970889862636, -0.18159214967393267]"
9,3,"[-0.09275573598429378, -0.09501273510119512]"
10,0,"[-0.06663120996017605, -0.29219233194313426]"
10,1,"[-0.1678051499606461, -0.19183990818126243]"
10,2,"[-0.16225477071081157, -0.20449680210447418]"
10,3,"[-0.0946461047029023, -0.2729738556904768]"
11,0,"[-0.07381938495228453, 0.055186957823856804]"
11,1,"[-0.03199490009248848, 0.10257737514497087]"
