0,0,[ 0.0958  0.2152 -0.1547 -0.1826]
0,1,"[0.11819661543286655, 0.2760304677139819, -0.2694314340168435, -0.2023476108558217]"
0,2,"[0.09582037080776042, 0.215224030570498, -0.15474557147859988, -0.18264852993138522]"
0,3,[ 0.0824  0.1974 -0.1017 -0.1743]
1,0,[ 0.2574  0.1859 -0.0433  0.2928]
1,1,"[0.21468983279760662, 0.1684918898619069, -0.024587697480024828, -0.15098522930471298]"
1,2,"[0.2553486432039748, 0.18554177636169703, -0.042133662519530934, 0.08118032524701405]"
1,3,[ 0.2616  0.1867 -0.0456  0.1615]
2,0,[ 0.0725  0.0955 -0.3459  0.0815]
2,1,"[0.21647515205569853, 0.1686980697675164, -0.11752366369481566, 0.07351735168044884]"
2,2,"[0.14236035278253287, 0.11814327158962169, -0.17176401489718027, 0.07454200367653288]"
2,3,[ 0.0725  0.0955 -0.3459  0.0815]
3,0,[0.2258 0.044  0.049  0.1741]
3,1,"[0.21907087661982919, 0.1576052934012327, 0.08222166581083461, 0.16992680978388497]"
3,2,"[0.22326117081655059, 0.1291062778032476, 0.058044491346472195, 0.17224854686006613]"
3,3,[0.2265 0.0645 0.0465 0.1746]
4,0,[ 0.3192  0.3731 -0.1779 -0.1469]
4,1,"[0.3142300752909567, 0.35957345740314645, -0.17843224588119183, -0.09953939758025147]"
4,2,"[0.3183756332142835, 0.36248027062158694, -0.17802731742523115, -0.11871722167338183]"
4,3,[ 0.3194  0.3765 -0.1779 -0.1548]
5,0,[-0.435   0.0263  0.3497  0.023 ]
5,1,"[-0.38937432763356333, 0.11837421638499923, 0.5411748100301857, -0.30917805944449434]"
5,2,"[-0.4349549294977254, 0.02628994137352969, 0.4407982910939141, -0.14801086943995584]"
5,3,[-0.4481 -0.0011  0.3536  0.0222]
6,0,[ 0.3078 -0.177   0.0517  0.2723]
6,1,"[0.3697571504317394, 0.09353477929383523, -0.10472653845544551, 0.2901865211415794]"
6,2,"[0.3228395075373575, -0.027913875116325704, -0.006957156290548777, 0.2815067247815744]"
6,3,[ 0.2971 -0.2075  0.0941  0.2655]
7,0,[ 0.274   0.107  -0.3148 -0.0027]
7,1,"[0.1781914443258611, -0.22230497082154435, -0.2846612428886414, -0.08197679771416976]"
7,2,"[0.23717749122185425, -0.05372966286441011, -0.31480796614133477, -0.0026745423880649988]"
7,3,[ 0.2805  0.1049 -0.3354  0.0325]
8,0,[ 0.6072  0.0918 -0.0275  0.105 ]
8,1,"[-0.10641102369312433, 0.19316194313357465, 0.13425973652481205, 0.041076684554812073]"
8,2,"[0.149824627552396, 0.15019490137226954, 0.07254634128659719, 0.09215476550260267]"
8,3,[ 0.6069  0.0871 -0.0387  0.1299]
9,0,[ 0.0955 -0.201   0.0193 -0.021 ]
9,1,"[0.20807411144356214, -0.2408773918342251, -0.01906847348612973, 0.09521239866296224]"
9,2,"[0.09547282235272242, -0.20104717249366258, 0.019308363778332588, 0.031746031438804626]"
9,3,[ 0.0832 -0.1992  0.0214  0.0117]
10,0,[0.177  0.1209 0.2208 0.1062]
10,1,"[0.3071887710943596, 0.296869192929456, -0.20600496497088416, 0.08464912771307871]"
10,2,"[0.24584124396960289, 0.21400120106236722, -0.007767907766906218, 0.103962679040885]"
10,3,[0.2243 0.1855 0.073  0.1106]
11,0,[-0.3167  0.6168 -0.6532  0.4052]
11,1,"[-0.2658390188225317, 0.20135404953712577, -0.3878980565908819, 0.32717735274863724]"
11,2,"[-0.31300728053920907, 0.3847973454338746, -0.544922932776331, 0.4006704675021369]"
11,3,[-0.3271  0.4736 -0.6205  0.4186]
12,0,[-0.2827  0.0844 -0.2617  0.3765]
12,1,"[-0.374610202142624, 0.2643346017850597, -0.2295271395829453, 0.2664604391747071]"
12,2,"[-0.29020738225939124, 0.1557980364625643, -0.2610675279304648, 0.36960963965203264]"
12,3,[-0.2612  0.1046 -0.2636  0.3968]
13,0,[-0.0257 -0.1503 -0.0422  0.2395]
13,1,"[-0.01705976826039931, -0.009852546500379875, -0.17767289558960728, 0.23445746019263713]"
13,2,"[-0.023259285447872174, -0.03666909453297205, -0.09429995376282643, 0.2378931028794565]"
13,3,[-0.0271 -0.1383 -0.0118  0.2405]
14,0,[ 0.0839 -0.2068  0.1437  0.2188]
14,1,"[0.25411836345912064, -0.20998175314959164, 0.03645473442520424, 0.16948909148104296]"
14,2,"[0.23167007901091974, -0.20814275927311082, 0.0803655951252487, 0.17865246836541468]"
14,3,[ 0.0641 -0.2058  0.1946  0.252 ]
15,0,[ 0.2656 -0.4471  0.3575 -0.102 ]
15,1,"[0.20715352500432296, -0.009549713499909759, 0.4569512290366278, -0.08754084018812718]"
15,2,"[0.26115378167108216, -0.21637217550895207, 0.37237602244575546, -0.10167859923959505]"
15,3,[ 0.2987 -0.4422  0.3149 -0.1048]
16,0,[-0.0147  0.011   0.1144  0.0425]
16,1,"[0.19185961895244752, 0.0006028003113819307, -0.04112654443556725, 0.04663485880612067]"
16,2,"[0.09607081017384242, 0.009668706544335125, 0.02738342486070145, 0.042720964143574666]"
16,3,[-0.0327  0.0135  0.1216  0.042 ]
17,0,[ 0.1073 -0.0025  0.2109  0.078 ]
17,1,"[0.17762849025368327, -0.03159473022378075, 0.2843718008383029, -0.0049695326670655985]"
17,2,"[0.11953358360405028, -0.006073248054619489, 0.22624497808332386, 0.06143201993574716]"
17,3,[ 0.0993 -0.0001  0.2013  0.0884]
18,0,[-0.1713  0.4628 -0.01   -0.1594]
18,1,"[-0.16255836055394648, 0.3893019196129682, -0.07502021376488616, -0.11646870140180399]"
18,2,"[-0.1713114877372825, 0.46281748407438317, -0.009985159352894762, -0.15935636729410996]"
18,3,[-0.1717  0.4683  0.0009 -0.17  ]
19,0,[-0.0106 -0.2401 -0.165  -0.2402]
19,1,"[0.11201993621711831, -0.3177349471626622, -0.1579967196774121, -0.25236365018647966]"
19,2,"[0.016182394251430452, -0.2513862538786882, -0.1646266197304393, -0.24201355103713387]"
19,3,[-0.0573 -0.2185 -0.1656 -0.2367]
20,0,[-0.0422 -0.1839 -0.1047 -0.0051]
20,1,"[-0.144856861954124, -0.3051666631860747, -0.09229150853657457, -0.0015536288707740425]"
20,2,"[-0.047723832715887, -0.21268563070405463, -0.10439083673144833, -0.005049410880317803]"
20,3,[-0.0313 -0.1791 -0.1052 -0.0053]
21,0,[-0.315  -0.3599 -0.2119 -0.2027]
21,1,"[-0.4918153763287744, -0.35226408985456914, -0.22547339174537312, -0.23184906643423497]"
21,2,"[-0.3795159114397354, -0.35951836503091655, -0.21398740433842864, -0.20373866186955014]"
21,3,[-0.2837 -0.3613 -0.2043 -0.1983]
22,0,[-0.0144 -0.1363  0.0003 -0.1688]
22,1,"[-0.05502450252335178, -0.08622970836835878, 0.008161813147495305, -0.16215945467256343]"
22,2,"[-0.04117436617372388, -0.11338598011771242, 0.004791500567384809, -0.16768610429383776]"
22,3,[-0.0051 -0.1436 -0.0012 -0.1692]
23,0,[ 0.0053  0.035  -0.1414 -0.5344]
23,1,"[0.10646215942169536, 0.0652932823598737, -0.19168177645422588, -0.49303745585463915]"
23,2,"[0.04883852809935076, 0.04367952005510394, -0.1795163827218533, -0.5228687335961452]"
23,3,[-0.0328  0.0275 -0.1069 -0.5444]
