,agent_id,pp_1,pp_1_1,pp_2,pp_2_1,pp_3,pp_3_1,P_1,P_1_1,P_2,P_2_1,P_3,P_3_1,a_enjoy_camp,a_enjoy_resort,a_budget_camp,a_budget_resort,a_conform_chain,a_conform_independent,a_stim_chain,a_stim_independent,a_enjoy_classic,a_enjoy_unknown,a_stimulation_classic,a_stimulation_unknown
0,0.0,0.4077857118835443,0.5922142881164557,0.47536067594984477,0.5246393240501552,0.4849238573883584,0.5150761426116416,0.5695828607182257,0.4304171392817743,0.49340535359644,0.50659464640356,0.41855367165295154,0.5814463283470485,-0.36917904048649935,-0.3739462606776654,0.6427854466355591,-1.0,-0.48035359195685196,0.17808792889517588,-0.07777578129319566,0.27143061847029337,-0.46566633365886806,-0.6310295335646856,-0.15983622417428323,0.292385419084891
1,1.0,0.20980281181549604,0.790197188184504,0.44511768208543145,0.5548823179145685,0.5884322183613039,0.4115677816386961,0.5651002584275173,0.4348997415724827,0.3974602577283545,0.6025397422716454,0.5512747703437726,0.4487252296562274,-0.8234782255464748,-1.0,0.12142750485011151,-0.34644061815590943,0.988922378691935,-0.008794040531930713,-0.9463115826900346,-0.5379485432452589,-0.9310307836052103,-0.44917357115433926,0.5204862832353325,0.6369636317557366
2,2.0,0.11302922738409263,0.8869707726159074,0.4225356607903433,0.5774643392096567,0.4941335269647992,0.5058664730352008,0.5153804319843309,0.4846195680156691,0.6116592280889712,0.3883407719110288,0.5833358279693311,0.41666417203066886,0.32730752605733804,-0.48841215563354645,0.2914170961094112,-0.7794761233092512,0.1685000887153567,0.5479710150048962,-0.2027172682503564,-0.48266487337628805,0.6529276145784695,0.258119388340259,0.14357024780993943,0.7553438453433338
3,3.0,0.24174095811565818,0.7582590418843418,0.524135217902379,0.47586478209762095,0.45562461102548757,0.5443753889745124,0.4248851691637272,0.5751148308362728,0.5881552237065284,0.4118447762934716,0.5735016808722546,0.4264983191277454,-0.14985632168531926,-0.31950688779124314,0.667952438942387,-0.6972706936645988,0.3419357712256406,0.34024966734852435,0.5972430654714267,-0.12984634359921565,0.3632960026791511,0.24158286912266994,-0.24453006935011765,-0.8106627937482975
4,4.0,0.15262407823932217,0.8473759217606778,0.5626160280805383,0.43738397191946166,0.3730498260558441,0.6269501739441559,0.35392404352122764,0.6460759564787724,0.543898177746555,0.456101822253445,0.564922925949148,0.43507707405085205,0.24132502304490167,-0.07446613118048992,-0.759021182784088,0.2925660182058943,0.46614538695112306,-0.10360067452991345,0.2625184344232136,0.6702968886589348,0.14814302260980056,0.30818114796382656,0.8813460037825269,0.13543746909695115
5,5.0,0.23839214412860799,0.761607855871392,0.4411639077849194,0.5588360922150806,0.45800974770813907,0.5419902522918609,0.7128301614233171,0.2871698385766829,0.38469281034673336,0.6153071896532667,0.34653660430257194,0.6534633956974281,0.2926501102484833,-0.2870283704872981,0.9170276358315863,-0.4052395102920957,-0.08219116372623261,-0.10007460510953037,-0.696145212913245,-0.6825083368383064,0.1559315688334633,-0.2875110182985054,0.05391503657913214,-0.21800269286327967
6,6.0,0.19908032254870464,0.8009196774512953,0.5131903109024003,0.4868096890975997,0.2952314142238902,0.7047685857761098,0.4212178973263199,0.5787821026736801,0.5701549044454829,0.4298450955545171,0.5685655485756399,0.4314344514243601,0.6961339665503558,0.28784631887488205,-0.20964593500052384,-0.46818532597075785,0.23759290314931844,-0.3638076011691836,0.16855506346110732,0.2617973075843585,0.45372219600137204,-0.5978263901803285,0.24790868866072077,0.6626839807805848
7,7.0,0.1278189392729031,0.8721810607270969,0.5052825242782216,0.4947174757217784,0.574386622263373,0.425613377736627,0.41951944646577183,0.5804805535342281,0.5818748845577586,0.4181251154422414,0.5047341104225714,0.49526588957742856,0.25980391235989175,0.3640750853444763,0.21791274627142085,-0.08791996900421149,0.5919896994244818,0.25488912368395894,0.7380006055681264,0.06182897928138229,-0.5675806428818064,0.06660693243778637,-0.2996250534905968,-1.0
8,8.0,0.0,1.0,0.4250746979189817,0.5749253020810183,0.3197730530692051,0.6802269469307949,0.6295635383171166,0.37043646168288336,0.43573870399648845,0.5642612960035116,0.49207083110907884,0.5079291688909211,0.5643249220465562,-0.12941614104209911,-0.4600023516724105,0.07124716386957934,-0.10834847502256187,-0.10548018836817247,0.23551477254970332,-0.8553347059857386,-1.0,-1.0,-0.6888693768480071,0.6148516268452824
9,9.0,0.07900955280528639,0.9209904471947136,0.5539074789781677,0.4460925210218323,0.4980294788825465,0.5019705211174534,0.4584491935995475,0.5415508064004525,0.5132649888759244,0.4867350111240756,0.6354911038846197,0.3645088961153803,-0.07042578077163059,0.011346769285386072,-0.07094850748638243,-0.13250792040886064,0.33263773961032306,0.8138074377025292,0.7381885644274377,0.38107819401749926,-0.9890238065192644,-0.5015277817331557,0.0028135896072872604,-0.004489024661060748
