0,0,[0.     0.5774 0.4226 0.    ]
0,1,"[0.0, 0.5330361697028557, 0.4669638302971442, 0.0]"
0,2,"[0.0, 0.5554187230060041, 0.4445812769939958, 0.0]"
0,3,[0.     0.5693 0.4307 0.    ]
1,0,[-0.      0.4312  0.5688 -0.    ]
1,1,"[0.0, 0.40707903092910847, 0.5929209690708915, 0.0]"
1,2,"[0.0, 0.4190666701614727, 0.5809333298385273, 0.0]"
1,3,[0.     0.4241 0.5759 0.    ]
2,0,[-0.      0.4763  0.5237 -0.    ]
2,1,"[0.0, 0.5377021620063659, 0.4622978379936341, 0.0]"
2,2,"[0.0, 0.5091493700579667, 0.4908506299420333, 0.0]"
2,3,[0.     0.4804 0.5196 0.    ]
3,0,[-0.      0.4017  0.5983 -0.    ]
3,1,"[0.0, 0.4558757976954753, 0.5441242023045246, 0.0]"
3,2,"[0.0, 0.42944425004922787, 0.5705557499507721, 0.0]"
3,3,[0.     0.4172 0.5828 0.    ]
4,0,[0.    0.518 0.482 0.   ]
4,1,"[0.0, 0.4439055235568552, 0.5560944764431447, 0.0]"
4,2,"[0.0, 0.48198487285259556, 0.5180151271474044, 0.0]"
4,3,[0.     0.4859 0.5141 0.    ]
5,0,[0.     0.4982 0.5018 0.    ]
5,1,"[0.0, 0.45734862415053057, 0.5426513758494691, 0.0]"
5,2,"[0.0, 0.47645963849410033, 0.5235403615058997, 0.0]"
5,3,[0.     0.4951 0.5049 0.    ]
6,0,[0.     0.5406 0.4594 0.    ]
6,1,"[0.0, 0.4830052095805121, 0.5169947904194878, 0.0]"
6,2,"[0.0, 0.5119827178564285, 0.48801728214357154, 0.0]"
6,3,[0.    0.524 0.476 0.   ]
7,0,[0.     0.5571 0.4429 0.    ]
7,1,"[0.0, 0.4875869698115262, 0.5124130301884737, 0.0]"
7,2,"[0.0, 0.5223175811359148, 0.47768241886408525, 0.0]"
7,3,[0.     0.5387 0.4613 0.    ]
8,0,[0.     0.5101 0.4899 0.    ]
8,1,"[0.0, 0.5469447821623354, 0.45305521783766456, 0.0]"
8,2,"[0.0, 0.5285115170163484, 0.4714884829836517, 0.0]"
8,3,[0.     0.5101 0.4899 0.    ]
9,0,[0.    0.424 0.576 0.   ]
9,1,"[0.0, 0.4308905087862233, 0.5691094912137766, 0.0]"
9,2,"[0.0, 0.4276222143452614, 0.5723777856547385, 0.0]"
9,3,[0.     0.4267 0.5733 0.    ]
10,0,[0.     0.4669 0.5331 0.    ]
10,1,"[0.0, 0.4576950861595678, 0.5423049138404322, 0.0]"
10,2,"[0.0, 0.4619613632814456, 0.5380386367185543, 0.0]"
10,3,[0.     0.4644 0.5356 0.    ]
11,0,[0.     0.4484 0.5516 0.    ]
11,1,"[0.0, 0.4749447347574789, 0.5250552652425211, 0.0]"
11,2,"[0.0, 0.46177266873274286, 0.5382273312672572, 0.0]"
11,3,[0.     0.4565 0.5435 0.    ]
12,0,[0.     0.5946 0.4054 0.    ]
12,1,"[0.0, 0.606129001954963, 0.393870998045037, 0.0]"
12,2,"[0.0, 0.600440319583962, 0.3995596804160379, 0.0]"
12,3,[0.     0.5971 0.4029 0.    ]
13,0,[0.     0.5148 0.4852 0.    ]
13,1,"[0.0, 0.5537440374242925, 0.4462559625757075, 0.0]"
13,2,"[0.0, 0.5345243369817855, 0.46547566301821447, 0.0]"
13,3,[0.     0.5268 0.4732 0.    ]
