0,0,[-0.1404 -0.1467  0.4255 -0.166 ]
0,1,"[-0.04034002272559103, -0.10882170973366927, 0.2509154043748624, -0.2204727679395732]"
0,2,"[-0.05103094293895543, -0.1138899115401428, 0.2942509975391487, -0.19291150623613054]"
0,3,[-0.1028 -0.1497  0.4137 -0.1643]
1,0,[-0.2344  0.455   0.1496  0.2144]
1,1,"[-0.22026892215477945, 0.1550859562080558, 0.15588657298811756, 0.35549580199979525]"
1,2,"[-0.2344265422568462, 0.30167650680580005, 0.1496352777219161, 0.27073963205521095]"
1,3,[-0.2372  0.3536  0.1494  0.2367]
2,0,[ 0.2474  0.2162  0.1439 -0.0916]
2,1,"[0.2160456922290641, 0.3330235296380447, 0.1016625171824183, -0.09418679260273427]"
2,2,"[0.21781406891348826, 0.32433393104495034, 0.11483427590441646, -0.09230313401755029]"
2,3,"[0.2288750620523381, 0.3005863208623714, 0.13085475696133028, -0.0918230179632296]"
3,0,[0.3101 0.0547 0.6222 0.2076]
3,1,"[0.17429864566634337, 0.1296296624247608, 0.38088829167545923, 0.01636971410387384]"
3,2,"[0.21892008870024718, 0.0944886178220522, 0.49362240531190704, 0.08536573010774193]"
3,3,[0.2981 0.042  0.6063 0.1831]
4,0,[-0.151  -0.1328  0.0447  0.1547]
4,1,"[0.12242942874832156, 0.31093066004972925, 0.21299730812459078, 0.045404749849557544]"
4,2,"[0.04783582765385018, 0.18673980624588293, 0.1079506463894424, 0.11107254587272815]"
4,3,[-0.1175  0.0104  0.0163  0.1743]
5,0,[ 0.0441  0.2053 -0.2598  0.0363]
5,1,"[0.22128528174847925, 0.20933752638692898, 0.024622038989037736, 0.0831912456841488]"
5,2,"[0.07246972200638116, 0.2055502527963911, -0.14198760700920052, 0.038490955059637934]"
5,3,[ 0.0113  0.2043 -0.2446  0.0276]
6,0,[-0.5387 -0.5097  0.3318 -0.3632]
6,1,"[-0.5345893017185929, -0.5483065187301807, 0.34645829484779517, -0.3628878769087098]"
6,2,"[-0.5385811983968629, -0.5121411926621539, 0.3389720342043675, -0.36307883624120457]"
6,3,[-0.5391 -0.5043  0.3204 -0.3633]
7,0,[ 0.0188  0.2805  0.0311 -0.0171]
7,1,"[-0.008684207581630249, 0.23712471554140063, 0.005847003704793645, -0.12389165276524916]"
7,2,"[0.015526749868883324, 0.27949508030788167, 0.027728600069480667, -0.032157133618875657]"
7,3,[0.0307 0.2843 0.0429 0.0145]
8,0,[ 0.225  -0.3837  0.0873 -0.2796]
8,1,"[0.3249730334210036, -0.4711991282133311, 0.03949913480342522, -0.2333852340076381]"
8,2,"[0.23174369884373833, -0.38764752380594775, 0.08251504625569682, -0.2774266256241545]"
8,3,[ 0.174  -0.3517  0.119  -0.297 ]
9,0,[ 0.2319  0.0181  0.0467 -0.1263]
9,1,"[0.2593844648319621, -0.0932700990393892, 0.16816528847774043, -0.11657806148975079]"
9,2,"[0.23316299831902668, 0.009944634358339506, 0.05745360652026983, -0.12613268741420544]"
9,3,[ 0.2271  0.0483  0.0099 -0.1271]
10,0,[-0.5609 -0.262   0.0669 -0.4532]
