0,0,[0.     0.4772 0.5228 0.    ]
0,1,"[0.0, 0.47502847814671995, 0.52497152185328, 0.0]"
0,2,"[0.0, 0.47636161963250456, 0.5236383803674954, 0.0]"
0,3,[0.     0.4772 0.5228 0.    ]
1,0,[0.     0.6264 0.3736 0.    ]
1,1,"[0.0, 0.5289296256014286, 0.4710703743985713, 0.0]"
1,2,"[0.0, 0.5772584554179483, 0.42274154458205176, 0.0]"
1,3,[0.     0.5941 0.4059 0.    ]
2,0,[0.     0.5148 0.4852 0.    ]
2,1,"[0.0, 0.49568058892665845, 0.5043194110733416, 0.0]"
2,2,"[0.0, 0.5068001816350832, 0.4931998183649168, 0.0]"
2,3,"[0.0, 0.5118979801451594, 0.4881020198548406, 0.0]"
3,0,[0.     0.4912 0.5088 0.    ]
3,1,"[0.0, 0.47930486437626346, 0.5206951356237366, 0.0]"
3,2,"[0.0, 0.4888749170196649, 0.5111250829803351, 0.0]"
3,3,[0.     0.4931 0.5069 0.    ]
4,0,[0.     0.5606 0.4394 0.    ]
4,1,"[0.0, 0.5726007263625936, 0.4273992736374064, 0.0]"
4,2,"[0.0, 0.5638542427477666, 0.4361457572522333, 0.0]"
4,3,[0.     0.5596 0.4404 0.    ]
5,0,[0.     0.4995 0.5005 0.    ]
5,1,"[0.0, 0.4949437996232788, 0.5050562003767212, 0.0]"
5,2,"[0.0, 0.4990273694757392, 0.5009726305242608, 0.0]"
5,3,[0.     0.5003 0.4997 0.    ]
6,0,[0.     0.4488 0.5512 0.    ]
6,1,"[0.0, 0.43587109326443196, 0.564128906735568, 0.0]"
6,2,"[0.0, 0.44677222795016885, 0.5532277720498312, 0.0]"
6,3,[0.     0.4519 0.5481 0.    ]
7,0,[0.     0.5348 0.4652 0.    ]
7,1,"[0.0, 0.5341074717347827, 0.46589252826521727, 0.0]"
7,2,"[0.0, 0.5347310160452992, 0.4652689839547008, 0.0]"
7,3,[0.     0.5348 0.4652 0.    ]
8,0,[0.     0.3894 0.6106 0.    ]
8,1,"[0.0, 0.5259473935934756, 0.47405260640652436, 0.0]"
8,2,"[0.0, 0.457118911610415, 0.5428810883895849, 0.0]"
8,3,[0.     0.3893 0.6107 0.    ]
9,0,[0.     0.5104 0.4896 0.    ]
9,1,"[0.0, 0.46620820819712633, 0.5337917918028736, 0.0]"
9,2,"[0.0, 0.494950591488079, 0.505049408511921, 0.0]"
9,3,[0.     0.5084 0.4916 0.    ]
10,0,[0.     0.3644 0.6356 0.    ]
10,1,"[0.0, 0.4158178221605245, 0.5841821778394755, 0.0]"
10,2,"[0.0, 0.3875327148404378, 0.6124672851595623, 0.0]"
10,3,[0.     0.3694 0.6306 0.    ]
11,0,[0.     0.4915 0.5085 0.    ]
11,1,"[0.0, 0.530521210876825, 0.46947878912317503, 0.0]"
11,2,"[0.0, 0.5101450742548975, 0.4898549257451025, 0.0]"
11,3,[0.     0.4922 0.5078 0.    ]
12,0,[0.     0.3985 0.6015 0.    ]
12,1,"[0.0, 0.42167822192376125, 0.5783217780762387, 0.0]"
12,2,"[0.0, 0.40273757366368007, 0.59726242633632, 0.0]"
12,3,[0.     0.3947 0.6053 0.    ]
13,0,[0.     0.4949 0.5051 0.    ]
13,1,"[0.0, 0.5159072934978094, 0.48409270650219055, 0.0]"
13,2,"[0.0, 0.5037175909624334, 0.4962824090375666, 0.0]"
13,3,[0.    0.499 0.501 0.   ]
14,0,[0.     0.5372 0.4628 0.    ]
14,1,"[0.0, 0.5234849208566329, 0.47651507914336716, 0.0]"
14,2,"[0.0, 0.5343640280600807, 0.46563597193991935, 0.0]"
14,3,[0.     0.5375 0.4625 0.    ]
15,0,[0.     0.4609 0.5391 0.    ]
15,1,"[0.0, 0.47387478379956594, 0.5261252162004341, 0.0]"
15,2,"[0.0, 0.46563094665543875, 0.5343690533445612, 0.0]"
15,3,[0.     0.4604 0.5396 0.    ]
16,0,[0.     0.5033 0.4967 0.    ]
16,1,"[0.0, 0.5016152501071509, 0.4983847498928491, 0.0]"
