,agent_id,pp_1,pp_1_1,pp_2,pp_2_1,pp_3,pp_3_1,P_1,P_1_1,P_2,P_2_1,P_3,P_3_1,a_enjoy_camp,a_enjoy_resort,a_budget_camp,a_budget_resort,a_conform_chain,a_conform_independent,a_stim_chain,a_stim_independent,a_enjoy_classic,a_enjoy_unknown,a_stimulation_classic,a_stimulation_unknown
0,0.0,0.2906720293955408,0.7093279706044592,0.5444459306160808,0.4555540693839192,0.6235670733889901,0.3764329266110099,0.5150259668773562,0.48497403312264376,0.4912901615044247,0.5087098384955753,0.5521824173061278,0.4478175826938722,-0.20247313449996932,0.627678392902682,-0.49917896854057153,0.7936892935591966,0.6386690970177832,0.45265119702643525,-0.36244275892457306,-0.04537372079641765,0.5077824650228243,0.41609881067827703,0.4466929939623031,0.0014962933894446856
1,1.0,0.72941449965288,0.27058550034712003,0.5637113152023848,0.4362886847976152,0.49400150914024554,0.5059984908597545,0.38475750610221354,0.6152424938977865,0.4265645811845814,0.5734354188154186,0.5025911791098978,0.4974088208901022,-0.09640915747806236,0.5516486751832684,-0.3450559444488352,-0.7395083245465709,-0.38904640254160006,-0.7861392102876436,-0.4041347939102206,-0.1670806581140062,-0.6417533690347467,-0.2576403708451218,-0.10160886637001919,0.5013031864072808
2,2.0,0.5355852083023571,0.4644147916976429,0.3900522047280725,0.6099477952719274,0.47404330651420207,0.525956693485798,0.4981757820093519,0.501824217990648,0.3458533324848162,0.6541466675151838,0.6842594977694361,0.31574050223056394,-0.2672586846099347,1.0,-0.3683303187083765,-0.36750233225424317,-0.35255332734086603,-0.20462983755261466,0.8125759759623989,-0.3725500850751122,0.4410222072827206,0.621801709589592,0.319930714963701,0.16409827494872292
3,3.0,0.5827088256759081,0.4172911743240919,0.4596634112951623,0.5403365887048377,0.4175253535588418,0.5824746464411582,0.36053501422648504,0.639464985773515,0.541757613187598,0.45824238681240204,0.49843881627505193,0.5015611837249481,0.11949173796131114,0.2007401497061706,0.4203043870497812,0.4022498417994986,-0.01247877193771005,-0.8052938713631708,-0.44037408162936886,-0.10260284720403097,-0.09285811792051353,-0.17080195015808747,0.7649158136370865,0.01725505489963592
4,4.0,0.6686068884208761,0.3313931115791239,0.468965280256253,0.531034719743747,0.48501327151602563,0.5149867284839744,0.6876911186490019,0.3123088813509981,0.6298851853105696,0.3701148146894304,0.38731732457668316,0.6126826754233168,0.6958554763927703,-0.7632098365041114,0.534098690720359,-0.07206887266309697,0.22603884261727689,0.3984592903749463,0.23292347207723405,-0.027588891183151776,-0.9131708944323397,0.1736944912764651,0.12240738055567313,0.10832107846332639
5,5.0,0.5174363124079107,0.48256368759208934,0.5257443306740666,0.47425566932593344,0.4310482820682768,0.5689517179317232,0.5289713313150518,0.4710286686849482,0.3824849094392786,0.6175150905607214,0.4201843315002739,0.5798156684997261,0.10973207508446521,-0.32321281793691553,-0.007598197445054447,-0.5692355283014243,0.11825819074810168,-0.09661793148226273,0.8378742012100036,1.0,0.06619131056257076,0.02175376210088283,-0.7627313289760802,1.0
6,6.0,0.48523425805325826,0.5147657419467417,0.5709704178057313,0.4290295821942687,0.49773006801955744,0.5022699319804426,0.5159112272753904,0.4840887727246096,0.6587285586292548,0.34127144137074517,0.5349221516659493,0.46507784833405075,0.10597063928601658,-0.01322142499578176,0.5966752722651617,0.051974572615547644,-0.1909419080715997,0.12965595362295582,-0.644811198575278,-0.8767762545929922,-0.41052071746978125,-0.012019708454955489,1.0,0.5171441873277149
7,7.0,0.46046469723763495,0.539535302762365,0.5746425451848423,0.42535745481515774,0.7812142534820331,0.2187857465179669,0.34520708315278187,0.6547929168472182,0.4884910637727915,0.5115089362272085,0.41823082391656985,0.5817691760834302,0.30683052374113423,-0.1893378406401047,-0.06319604103245945,-0.45921297895131363,0.15380522222102885,-0.7208645788513239,0.5656526332840905,-0.1586918527962847,1.0,-0.7349599301964589,0.10311760237302796,-0.12983274616381665
8,8.0,0.5569787642676831,0.4430212357323169,0.4513814480097497,0.5486185519902502,0.38065742288603427,0.6193425771139658,0.6404313997990085,0.35956860020099146,0.6016513742601173,0.3983486257398827,0.5687110622592753,0.43128893774072474,-0.1239378729386367,-0.3810771169862019,0.14169775803729778,0.06664978490257503,-0.6290923526036211,-0.8310589749947689,0.0598227241553122,0.15841492382673636,-0.055620279507138916,-0.0903055151943082,-0.08249826936679701,-0.18286388122354877
9,9.0,0.6092597579863738,0.3907402420136262,0.3125481636472471,0.6874518363527529,0.5394110163261544,0.4605889836738456,0.5454561354309109,0.45454386456908913,0.4981629368838678,0.5018370631161322,0.41550630148858214,0.5844936985114179,-0.2005830635919608,-0.523862181228721,0.386454688799102,-0.2812486158449932,0.4455916012231299,-0.3026035131209219,-0.0033783854969156087,-0.5265436104779757,-0.022696301633300872,-0.09925682728091927,-0.36201605288420197,-0.012370940017376365
